radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,TotalGoldSpent,TotalLevel,TotalKills,TotalDeaths,TotalAssists,TotalLast_hits,TotalHero_damage,Totalhero_healing,TotalTower_damage
False,0,0,1,0,0,0,0,0,0,0,2049,45230,77,18,40,32,545,58108,0,1942
False,0,0,1,1,0,0,0,0,0,0,2598,61035,103,33,57,89,567,90440,9429,1571
True,0,0,0,0,1,0,0,0,0,0,2156,79705,94,54,39,79,544,91076,4983,15249
True,1,0,0,0,0,0,0,0,0,0,3319,110345,118,61,44,122,1144,156500,2276,18911
False,0,1,0,0,0,0,0,0,0,0,2000,31675,68,23,58,46,213,56624,100,130
True,1,0,0,0,0,0,0,0,0,0,2591,84525,95,33,26,69,748,78867,2887,12804
True,1,0,0,1,0,0,0,0,0,0,2157,85855,92,48,8,69,638,73357,5103,11466
False,1,0,0,1,0,0,0,0,1,0,3650,101580,117,67,69,95,912,168083,0,7125
True,0,0,0,0,1,0,0,0,0,0,2581,83375,100,45,38,68,779,90650,7603,16956
True,0,0,0,0,0,0,0,0,0,0,1860,78120,86,27,15,41,757,71526,1219,17543
True,0,0,0,0,0,0,0,1,0,1,1493,55920,79,45,9,69,412,65214,2529,15912
False,0,0,0,0,1,1,1,1,0,0,2957,81410,104,35,64,68,1109,115417,0,3466
False,0,1,0,0,0,0,1,0,0,0,2384,64645,83,22,50,44,634,85772,9336,8948
True,0,0,0,0,0,0,0,0,0,0,2188,75740,91,37,28,58,746,60667,3603,13833
True,0,0,0,0,0,1,0,0,0,0,2117,85810,89,31,21,60,779,71842,7408,16023
True,0,1,0,0,0,0,0,0,0,0,2857,86910,113,45,52,80,852,126657,5425,11455
True,0,0,0,0,0,0,0,0,1,0,2406,74680,101,53,40,108,581,101329,1146,11651
True,1,0,0,0,0,0,0,0,0,0,1883,64440,82,42,20,63,517,59774,638,16765
True,0,0,1,0,0,0,0,0,0,0,2372,81835,102,51,29,73,591,104726,2014,13315
False,0,0,0,0,0,1,0,0,0,0,2258,52195,84,30,54,49,479,57823,0,1593
True,1,0,0,0,0,0,0,0,0,1,2372,88435,101,46,25,98,620,99690,11273,14175
False,0,0,1,0,0,0,0,0,0,0,2597,57865,88,35,50,56,485,62087,1079,1598
True,0,0,0,0,0,0,0,0,1,0,2580,84120,98,48,31,84,654,97405,4392,13988
False,0,0,1,0,0,0,1,0,1,0,3488,91710,112,35,65,44,1132,106572,0,2919
True,0,1,0,0,0,0,1,0,0,0,1631,66495,80,59,6,120,429,78118,6240,10099
True,0,0,0,0,0,0,0,0,0,0,1669,97305,103,121,3,268,394,130445,7518,6212
False,0,0,0,0,0,0,0,0,0,0,2380,61045,81,17,29,36,651,77581,0,4548
True,0,0,1,1,0,0,0,0,0,0,2595,88885,101,33,29,52,903,71912,9159,11410
False,0,0,1,0,0,0,0,0,0,0,3265,101890,112,45,60,67,1152,135087,3618,2299
False,0,0,0,0,0,0,0,0,0,0,2327,45970,75,20,50,23,399,69421,3913,2070
True,0,0,0,0,0,1,0,0,0,0,3491,102250,116,65,37,138,876,168445,12018,11752
True,0,0,0,0,0,0,0,0,0,0,2383,73850,100,43,34,71,659,87950,772,19334
False,0,0,1,0,0,0,0,0,0,1,3258,97050,109,42,27,66,1069,127751,4303,2727
False,0,0,0,1,0,1,0,0,0,0,2650,74840,99,27,44,50,1055,99756,1095,7767
False,1,1,0,0,0,0,0,0,0,0,3293,88700,113,51,64,94,793,131396,3557,6400
True,1,0,0,0,1,0,0,0,0,0,2584,81035,106,56,39,75,581,109587,400,8103
True,0,0,0,0,0,0,1,1,0,0,1825,69680,87,59,30,65,455,90179,0,10825
False,0,0,1,0,0,1,0,0,0,1,3831,114100,120,40,73,65,1313,146094,0,14928
True,0,0,0,0,0,1,0,1,0,0,3509,105380,124,55,44,100,1035,165422,5126,16321
True,0,0,0,0,0,0,0,0,0,1,2264,80530,94,35,16,65,875,92134,994,12696
True,0,1,0,0,0,0,0,0,0,0,2135,69620,77,35,42,33,333,73500,595,17204
False,0,0,0,0,0,0,0,0,0,0,1883,41805,58,1,29,3,478,48320,0,507
True,0,0,0,0,0,0,0,0,0,0,1490,45745,72,26,16,53,556,37962,1750,12341
False,0,0,0,0,0,0,1,0,1,0,2238,40470,78,13,56,33,393,56557,1925,273
True,0,0,1,0,0,1,0,0,0,0,2624,85535,106,32,35,71,925,94271,4976,18114
True,0,0,0,0,0,1,0,0,1,0,3099,84020,111,44,46,99,978,192515,0,16938
True,0,0,0,0,0,0,1,0,0,1,2661,95515,108,49,29,113,811,97012,8202,18515
False,0,0,0,1,0,0,0,1,0,0,4155,102995,118,53,83,108,1152,195840,10330,9685
True,0,1,0,0,0,0,0,0,0,1,1959,70490,96,49,19,44,614,76318,3452,15126
False,0,1,0,0,0,0,1,0,0,0,1598,25325,55,12,48,15,248,33301,0,756
True,0,0,1,0,0,0,0,0,0,0,2057,74035,93,46,23,82,526,90292,2120,11871
True,0,0,0,1,0,0,0,0,0,0,2675,87015,95,27,30,35,918,60595,4666,14656
True,1,0,0,0,0,0,0,0,0,0,2970,90185,104,42,50,73,953,122097,11077,10199
True,1,0,1,0,0,0,0,0,0,0,1980,74365,89,40,18,59,745,55962,1396,18294
False,1,0,0,0,0,0,1,0,1,0,2819,74580,99,37,49,58,730,95365,400,1587
True,1,1,0,0,1,0,0,0,0,0,1883,45095,67,47,16,55,163,62681,786,4796
True,0,1,0,1,0,0,0,0,0,0,1895,62195,85,41,29,66,481,74214,5453,14287
False,1,0,0,0,0,0,0,1,0,0,2875,81155,111,40,55,85,1068,122011,1719,12771
False,0,0,1,0,0,0,0,0,0,0,2408,55860,80,28,43,30,441,76163,3618,515
True,0,1,1,0,0,0,0,0,0,0,3239,111895,121,55,41,91,1270,214988,3441,15817
True,1,0,0,1,0,0,0,0,0,1,2176,71205,97,47,20,77,643,95211,0,17180
True,0,0,0,0,0,0,0,0,0,1,2564,92125,96,36,23,68,885,75597,808,17069
False,0,0,0,1,0,0,0,0,0,0,2980,70360,101,39,43,71,750,111767,0,1696
False,1,0,0,0,0,1,0,0,0,0,3723,111270,115,62,52,108,1591,211671,6360,7776
False,1,0,0,0,1,0,1,0,0,0,2544,52535,93,32,57,51,382,80672,1711,2358
True,0,0,0,0,1,0,0,0,0,0,2908,73235,107,40,37,70,664,119382,5270,11831
False,0,0,0,0,0,0,0,0,0,0,3237,82050,108,57,57,82,640,121312,6375,7688
True,1,0,1,0,0,0,0,0,1,0,2994,102735,117,60,28,95,726,110697,1955,17440
False,0,0,1,0,0,1,0,0,0,1,1621,26045,61,8,48,18,311,33713,0,133
True,0,0,0,0,0,1,1,0,0,0,3221,99455,110,49,56,82,1062,198252,9056,12314
True,1,1,0,0,0,1,0,0,0,0,2678,87460,107,47,22,78,688,87674,2787,11779
False,0,0,1,0,1,0,0,0,0,0,2568,59770,88,22,40,40,927,74230,811,4489
True,0,0,0,0,0,0,0,0,0,0,3315,102675,114,58,46,103,901,119653,2067,12002
True,0,0,0,0,0,0,0,0,0,0,2232,95960,96,45,26,79,733,96912,1900,16427
True,0,0,0,0,0,1,0,0,0,0,1797,58015,77,45,14,91,341,59144,1142,9130
True,0,0,0,1,0,0,0,1,0,0,2743,87030,105,43,44,65,797,106868,1874,18854
True,1,1,1,0,0,0,0,0,0,0,2724,103285,114,67,38,81,942,106855,1522,15660
False,0,0,0,1,0,0,0,0,0,0,3117,83000,103,52,51,78,819,125790,0,9226
False,0,0,0,0,0,1,0,0,1,0,2337,54255,69,23,28,32,321,53355,652,8571
True,0,0,0,0,0,0,0,0,0,0,2553,89855,99,33,34,73,899,100368,25958,15311
False,1,0,0,1,0,0,0,0,0,0,2205,55200,86,20,39,30,643,51450,0,864
True,0,1,0,0,0,0,0,0,0,0,2416,70060,86,32,32,50,515,78025,13927,11093
True,0,0,1,0,1,0,0,0,0,0,1993,70390,93,47,12,72,550,73376,0,19693
False,0,1,0,0,0,0,0,0,0,0,2514,67295,94,23,56,40,582,102939,2188,758
True,1,0,0,0,1,0,0,1,0,0,2576,92355,103,53,27,42,819,105586,1231,13624
True,0,0,0,0,1,0,0,0,0,0,2559,82500,95,41,37,47,597,63326,936,13842
False,1,0,0,1,0,0,0,0,0,0,3325,78390,101,34,45,67,765,103093,1054,5349
False,0,0,0,0,0,1,0,0,0,1,3888,128520,114,35,55,48,1425,149573,4163,14177
False,0,0,0,1,0,1,0,0,1,0,2386,47920,82,17,51,22,438,63131,1169,672
True,0,0,1,0,0,0,0,0,0,0,3019,90700,106,42,36,68,798,94221,4510,12860
False,1,1,0,1,0,0,0,0,1,0,2621,54430,77,32,46,26,411,107181,0,941
True,0,0,0,0,0,0,0,0,0,0,3059,86085,81,29,48,33,558,68302,2508,13412
True,0,0,0,0,1,0,0,0,0,0,1950,71475,85,27,17,63,664,49294,3913,15045
True,0,0,0,0,0,0,0,0,0,1,2357,82545,98,55,40,126,537,93918,16721,16986
False,0,0,0,0,0,0,0,1,0,0,2355,54260,84,26,49,52,520,111014,960,3286
True,1,0,0,1,0,0,1,0,0,0,1873,68230,87,45,16,83,622,83656,1774,12517
False,0,0,1,0,1,0,0,0,0,0,2315,61290,97,37,46,63,747,106754,0,663
False,0,0,0,0,0,0,0,0,0,0,1815,43895,78,38,45,82,378,96877,190,1152
True,0,0,0,0,0,0,0,0,0,0,2099,64430,78,27,17,43,512,47390,198,9223
True,0,0,0,0,0,0,0,0,0,1,2184,69950,84,40,33,91,440,94641,12790,17223
False,0,0,1,0,0,0,1,0,0,0,1971,49430,75,19,45,41,443,50640,319,1271
False,0,0,0,0,0,0,0,0,0,0,2672,61125,97,28,66,57,635,109694,0,751
True,0,0,1,0,0,0,0,0,0,0,2784,92850,109,44,37,76,976,88186,1737,14048
False,0,0,0,0,0,1,0,0,0,0,1979,36075,72,12,89,28,126,47022,5444,722
False,0,0,0,0,0,1,0,0,1,0,2880,75605,97,22,43,42,1003,111155,5587,1494
False,0,0,0,1,0,0,1,0,0,0,3104,77650,101,37,48,55,838,87316,2092,5437
True,0,0,0,0,0,1,0,0,0,0,1819,67585,80,43,18,59,494,57655,500,10907
True,1,0,0,0,1,0,0,0,0,0,2436,79605,101,47,38,75,514,94021,0,9700
True,1,0,0,0,0,0,0,0,0,0,2996,101785,116,55,64,105,933,149373,10004,16613
True,0,1,0,1,0,0,0,0,0,0,3619,102060,122,71,57,169,1095,236655,10372,9492
True,0,0,0,0,0,0,0,0,0,0,3415,118500,117,59,53,55,1079,133411,0,16260
True,0,0,0,0,0,0,0,0,0,0,3113,101210,122,73,47,121,986,172138,10397,24727
True,0,0,0,1,0,0,1,0,0,0,3777,123560,111,33,27,61,1340,133826,0,17691
False,1,0,0,1,0,0,0,0,0,0,2993,76875,104,54,68,73,600,118533,1491,13239
False,0,0,0,0,1,0,0,0,0,0,2653,65455,97,24,43,49,934,91656,2484,4332
False,0,0,0,0,1,0,0,0,0,0,3042,83320,103,46,61,62,572,121591,7469,1229
True,0,0,0,1,0,1,0,0,0,0,2964,84355,112,26,44,62,949,100032,0,12109
True,0,0,0,0,0,0,0,0,0,1,2665,81940,105,45,37,109,720,131121,4862,19904
False,0,0,0,0,0,0,0,0,1,0,1361,31195,48,18,16,14,175,29154,0,522
True,0,1,0,0,0,0,0,0,0,0,1445,50730,68,43,12,46,287,41128,1595,5662
False,0,0,1,0,0,0,1,1,0,0,2544,64635,95,30,50,51,726,119893,0,2742
True,1,0,0,0,1,0,1,0,0,0,2926,105020,115,57,31,111,1011,138012,6735,13605
False,0,0,1,0,0,0,0,0,0,0,4363,134895,100,46,44,55,1693,197333,0,22252
True,0,0,0,1,0,1,1,0,0,0,3422,110760,124,50,44,89,1230,134567,0,19228
False,0,0,0,0,1,1,0,0,1,0,2414,54990,90,35,58,62,424,85902,400,1732
False,0,0,0,0,1,1,0,0,0,0,3099,88940,105,38,43,66,924,108384,7078,3890
True,1,1,1,0,0,0,0,0,0,0,1966,80910,93,57,18,40,664,80000,596,14290
True,1,0,0,0,0,0,1,0,0,0,2607,85975,112,60,49,104,615,121304,2538,11410
True,0,1,0,0,0,0,0,0,0,0,2701,91885,110,70,38,104,689,125799,0,11968
False,1,0,0,0,0,0,1,0,0,0,2353,50950,85,28,48,50,456,62783,580,774
True,0,1,0,0,0,0,0,0,1,0,2346,77305,91,34,25,35,696,73878,749,9976
False,0,0,0,0,0,1,0,0,0,0,3610,119880,114,46,64,88,1507,167231,0,7760
False,0,0,0,0,0,0,0,0,0,0,2246,44770,77,19,56,32,371,53797,1674,1267
True,0,0,0,0,0,0,0,0,0,0,4300,145490,120,80,57,93,1439,238805,3822,15625
False,0,0,0,1,0,0,0,0,0,0,2822,71060,101,49,63,97,679,107831,1956,4250
False,1,0,0,0,0,0,0,0,0,0,4017,89965,120,69,73,123,687,175600,0,10917
False,1,0,0,0,0,0,0,0,0,0,1642,34485,62,15,30,27,315,50438,0,0
False,0,0,0,0,1,0,0,0,1,0,2640,70490,104,42,52,67,784,115212,0,4014
True,0,0,0,0,0,0,0,0,0,0,3246,94920,111,42,42,79,944,129746,0,12489
True,1,0,0,0,0,0,0,0,0,0,1560,66660,76,28,6,42,568,41807,0,12020
True,0,0,0,1,0,1,0,0,0,0,2485,63830,88,32,39,75,598,70131,1274,10848
False,0,0,0,0,0,0,0,0,0,0,2326,47645,77,19,57,25,534,61213,6629,675
False,0,0,0,0,0,0,1,0,0,0,2082,48895,82,22,31,28,561,50614,153,1584
False,0,0,1,0,1,0,0,0,1,0,2726,89340,102,34,41,70,960,97682,1493,10005
True,1,0,0,0,0,1,0,0,0,0,2592,89650,99,42,35,65,813,91427,2365,17506
True,0,0,0,0,0,0,1,0,1,0,2576,79810,106,47,51,90,698,107262,2077,15619
False,0,0,0,0,0,0,0,0,0,1,2600,83025,93,18,41,17,1116,60806,533,2754
False,0,0,0,0,0,0,0,0,0,0,2010,37645,72,17,33,34,439,45292,1511,605
True,0,0,0,0,0,0,1,0,0,1,2469,70055,99,40,24,86,753,94193,3834,16277
False,1,0,0,0,0,0,0,0,0,0,3752,103815,120,52,68,102,998,159688,4888,4080
True,0,0,0,0,0,1,0,0,0,1,2679,87455,103,45,28,81,791,105578,562,10272
True,0,0,0,1,0,0,0,0,0,0,2757,96270,93,41,28,53,764,100716,0,18677
False,1,0,0,0,1,0,0,0,0,1,2053,40635,70,24,41,52,315,57916,0,467
True,0,0,1,0,0,0,0,0,0,0,3424,123815,119,58,48,68,1162,148840,2501,22070
True,1,0,0,0,0,0,1,0,0,0,2735,93115,104,48,40,82,737,107451,4573,19792
False,0,0,0,1,0,1,0,1,0,0,1237,40370,55,8,53,27,69,34353,0,29
False,0,0,0,0,0,0,0,0,0,0,2107,37620,72,14,37,24,367,41692,93,615
False,1,0,0,1,0,0,0,0,0,0,2508,54830,85,25,56,43,503,82692,0,1958
False,1,0,0,0,0,1,1,0,0,0,2626,64280,93,36,32,59,547,83762,2078,664
True,0,1,0,0,0,1,0,0,0,1,2621,89110,106,46,36,36,972,81961,0,10554
True,0,0,0,0,0,0,0,0,0,0,2297,111835,100,42,31,83,890,87538,5181,19422
False,0,0,0,1,0,1,1,1,0,0,1886,39505,70,19,42,35,370,55342,0,672
True,0,1,0,0,0,0,0,0,0,0,1801,61545,80,34,11,48,531,58231,3532,12001
False,1,0,0,0,0,0,0,0,0,0,2729,57190,91,22,62,50,485,70245,7358,682
True,0,0,1,0,0,0,1,0,1,0,2048,62725,92,41,27,79,620,86164,2509,19165
False,0,0,0,0,0,0,0,0,0,0,3006,82790,106,46,52,92,796,151606,5530,4893
False,0,1,0,0,0,0,0,0,0,0,2594,67020,90,19,41,41,802,66414,2215,4258
False,0,1,0,0,0,0,0,0,0,0,1464,34870,58,11,28,31,163,37038,383,416
True,0,0,1,0,0,0,0,0,0,0,3259,100090,124,70,57,112,891,143292,5285,16295
False,0,0,0,0,0,0,0,0,0,1,2623,62425,90,37,57,45,681,76969,2263,785
True,0,1,0,1,0,0,0,0,0,0,2105,68330,88,44,29,57,491,69407,7526,15573
False,0,0,0,0,1,0,1,0,1,0,2229,46890,76,20,50,34,327,64758,318,135
True,0,0,1,0,0,0,0,0,0,0,1933,92320,94,36,29,42,785,71288,253,14547
False,0,0,0,0,0,0,0,0,0,1,2469,79585,98,37,48,65,663,89776,539,1143
True,0,0,0,1,0,0,0,0,0,0,2256,74640,96,57,31,93,453,99845,12809,13913
True,0,1,0,0,0,0,0,0,0,0,2387,79315,96,35,21,74,727,82348,3708,12087
True,0,0,0,0,0,0,0,0,0,1,1855,62670,86,41,11,82,516,65906,6853,15826
False,0,0,0,1,1,0,0,0,0,0,2165,42080,78,23,41,37,451,57707,0,165
False,0,0,0,0,0,0,1,0,0,0,2238,47295,77,19,37,56,591,71399,5623,921
True,0,1,0,0,0,0,1,0,0,1,1543,47050,73,30,17,65,340,47541,1183,10023
True,0,1,0,0,0,0,0,0,0,0,2783,101970,104,41,39,73,944,107477,11022,12947
False,0,1,0,1,0,0,1,1,0,0,1971,35745,57,16,47,14,277,43005,0,1202
True,0,1,0,1,0,0,0,0,1,0,1625,63690,82,40,20,70,520,66602,5980,13050
True,0,0,0,1,0,0,0,0,0,0,2151,74080,97,56,20,84,563,95842,2486,14416
False,0,0,0,0,0,1,0,0,0,0,1750,34410,62,7,31,11,456,39216,0,513
False,0,0,0,0,0,0,0,0,0,0,4982,144485,120,41,45,115,1876,192270,2478,20890
True,0,1,0,1,0,0,0,0,0,1,2570,91955,104,36,35,52,906,76965,4691,18526
True,1,0,0,0,0,0,1,1,0,0,1838,71975,89,37,15,59,620,80990,0,16656
True,0,1,1,0,0,0,0,0,0,0,3209,84535,111,42,32,90,847,125892,13296,16660
True,0,0,0,0,1,0,0,0,0,0,2208,73395,84,33,14,62,679,69903,9471,14342
True,0,0,0,0,0,0,0,0,0,0,1609,51225,68,25,8,63,398,47084,13412,19580
False,1,0,0,0,0,0,1,0,0,0,1867,41345,70,17,47,56,276,40471,1359,168
False,0,0,0,0,0,0,0,1,0,0,4452,119895,116,67,71,103,1512,202664,3528,13040
False,0,1,0,0,0,0,0,0,1,0,2224,35645,72,15,64,29,183,44371,516,360
False,0,0,1,1,0,1,0,0,0,0,1722,38305,66,22,35,36,442,48342,0,892
True,0,0,1,0,0,0,0,0,0,1,2260,89790,95,31,27,30,864,60865,0,14943
True,0,0,0,0,0,0,0,1,0,0,1758,72445,84,37,14,48,629,61679,5570,15041
False,0,0,0,1,0,0,0,0,1,0,3679,96130,117,53,51,73,824,141366,1366,1459
True,0,0,0,0,1,1,0,0,0,0,2516,87225,100,49,24,42,764,109166,890,14867
False,0,0,0,0,0,0,1,0,1,0,3496,99970,118,55,46,104,960,150667,0,5007
False,0,0,0,0,0,0,0,0,0,0,1898,39020,65,18,41,28,470,41385,2190,1704
False,0,0,0,0,0,0,1,0,0,0,3005,63285,96,34,50,88,546,116489,10658,3440
False,0,1,0,0,0,0,0,0,0,0,1960,31965,71,27,71,46,159,69220,0,309
False,0,0,0,1,1,0,0,0,0,0,2736,67260,90,29,64,37,615,97819,4752,871
False,0,0,1,1,0,1,0,0,0,0,1827,37165,66,5,31,10,461,37305,0,898
False,0,0,0,0,1,0,0,1,0,0,2850,74150,98,24,48,38,1064,126789,231,3360
True,0,1,0,0,1,0,0,0,0,1,2207,70325,95,39,20,61,642,85841,0,16236
False,0,0,0,0,0,0,0,1,0,0,2361,46285,74,22,41,32,409,78656,25,171
False,1,0,0,1,0,0,0,0,0,0,2611,62635,94,25,43,51,764,63705,968,1295
True,1,0,0,0,0,0,0,1,0,0,2625,89840,107,52,35,98,728,103851,4167,17571
False,1,0,0,0,1,0,0,0,0,0,2618,66255,91,51,52,64,597,114970,0,4803
False,1,0,0,0,1,0,0,0,0,0,2625,61985,84,30,36,38,610,61459,0,947
True,0,0,0,0,0,0,1,0,0,0,2886,101805,106,41,33,72,903,123121,1231,17509
True,1,1,0,0,0,0,0,0,0,0,2037,77990,93,50,23,71,544,82229,2323,11724
False,0,0,0,0,0,0,0,0,0,0,4254,122960,114,54,46,106,1518,178393,6285,13522
True,0,0,0,1,0,0,0,0,0,0,2796,86000,90,35,33,48,670,82859,0,11295
False,0,0,0,1,0,0,0,0,0,0,2901,79710,100,28,34,48,1104,98327,0,3597
True,0,1,0,0,0,0,0,0,0,0,1646,53125,73,46,17,94,334,75031,16059,16024
True,0,0,0,1,0,0,0,0,0,0,3574,115215,121,64,48,91,1103,169036,7455,15796
False,0,0,0,0,0,0,0,1,0,0,3645,85355,105,49,72,74,848,157920,466,3454
False,0,0,0,0,0,0,0,0,0,0,2158,42540,78,19,55,34,441,82670,0,675
True,0,0,1,0,0,0,0,0,0,0,2664,101900,110,40,21,61,1022,81928,5683,15470
False,1,0,0,0,0,0,0,0,1,0,3061,71945,110,46,51,51,684,114700,0,542
True,1,1,0,1,1,0,0,0,0,0,3409,109780,117,66,64,88,773,139709,3405,18569
False,0,0,0,0,0,0,0,0,0,0,3232,93060,111,51,62,92,678,121435,7701,6428
True,0,0,0,0,0,0,1,0,0,0,396,16655,22,23,3,68,45,17156,1367,7336
False,0,0,0,0,0,0,0,1,0,0,2983,63235,96,23,51,31,783,64902,204,1220
False,0,1,0,0,0,0,0,0,0,0,1429,30315,56,10,27,18,331,27633,1490,911
False,0,1,0,0,0,0,0,0,0,0,3322,93740,110,76,62,86,875,154028,2184,5491
False,0,0,0,1,0,0,0,0,0,0,2208,37520,57,15,22,21,228,30824,0,885
True,1,0,0,0,0,1,0,0,0,0,1348,91615,95,71,7,106,476,73411,4305,10835
True,0,1,0,0,1,0,0,0,0,0,2380,78480,96,46,14,39,605,82756,4835,9643
True,1,0,0,0,0,0,0,0,0,1,3240,108350,117,54,50,125,992,162969,1600,10570
True,1,0,0,0,0,0,0,0,0,0,1948,64365,83,43,15,78,472,67539,4493,13138
False,0,0,1,0,1,0,0,0,0,0,2477,57545,83,24,44,26,514,63969,1509,2502
True,0,0,0,0,0,0,1,0,0,0,3900,116180,113,69,65,119,1092,209781,2176,13974
True,0,1,0,0,0,0,0,0,0,0,2893,97035,103,44,31,112,748,121277,2636,16923
True,1,0,0,0,0,1,0,0,0,0,2483,87745,104,33,25,38,1120,77878,1039,13307
True,0,1,0,0,0,0,1,0,0,0,3253,102495,112,30,52,44,1250,122262,2519,12107
True,0,0,0,1,0,0,1,0,0,0,3101,104620,109,40,38,71,973,110647,4245,14619
False,0,0,0,0,0,1,0,0,0,0,829,14395,32,3,36,5,145,8642,679,1068
False,0,0,0,0,0,0,0,0,0,0,2360,48995,79,25,29,47,424,68754,400,2709
True,0,0,1,0,1,0,0,0,0,0,2247,105450,103,46,34,56,923,82822,0,19300
True,0,1,1,0,0,0,1,0,0,0,2362,79645,98,50,16,71,570,74259,0,18244
False,0,0,1,0,0,0,1,0,0,0,2095,48775,82,21,39,42,631,60642,800,2959
True,0,0,0,0,0,0,0,0,0,0,431,15940,18,4,8,9,64,3667,0,6839
False,1,0,0,0,0,0,0,0,0,0,2589,64565,89,30,49,98,568,103911,3386,293
False,0,0,0,0,0,1,0,0,1,0,2740,73680,100,38,43,78,518,140162,3078,5303
True,0,0,0,1,1,0,0,1,0,0,3174,104195,123,50,48,101,1073,168424,0,17386
True,0,0,0,0,0,0,0,0,0,0,3058,91895,116,37,44,54,1435,109555,0,17144
False,0,0,0,0,0,0,0,0,0,0,3458,83410,111,44,57,88,698,129565,0,7478
False,0,0,0,0,0,0,0,0,0,0,2478,51050,89,29,49,43,530,67980,3963,2522
False,0,0,0,0,0,1,0,0,0,0,2875,75520,106,50,54,87,935,106902,4628,4640
False,0,0,0,0,0,0,1,0,0,1,2651,57045,81,28,36,55,448,115573,0,3795
True,1,0,0,1,0,0,0,0,0,0,1702,63160,80,30,17,51,580,54018,4794,13917
False,0,1,0,0,0,0,0,0,0,0,3173,82200,106,36,62,55,873,131354,3273,5259
False,0,0,0,0,0,0,0,0,0,1,3195,81715,105,32,54,63,953,110426,2827,2403
True,0,0,0,1,0,0,0,0,0,0,3742,123200,117,52,65,114,1321,241357,3005,14646
True,0,1,0,0,0,0,0,0,0,0,2393,74375,90,25,24,38,693,69894,0,17566
False,1,1,0,0,0,0,1,0,0,0,1578,34020,62,17,30,33,358,54685,449,1855
False,1,0,0,0,0,0,0,0,0,0,2535,81350,98,38,41,72,869,80397,2489,8213
True,0,1,0,0,0,0,0,1,0,0,1746,54015,76,33,10,46,496,52921,663,12931
False,0,0,0,0,1,0,0,0,0,0,1839,42725,68,13,43,29,292,51363,0,141
True,0,0,0,1,0,0,0,0,1,0,2899,102940,120,61,36,83,1072,145505,4280,13242
True,0,0,0,0,0,0,0,0,0,0,2214,64345,89,46,25,78,524,80933,0,11588
True,0,0,0,0,0,0,0,1,0,0,3256,107490,116,51,53,103,1010,147454,1239,14427
False,0,0,0,0,0,0,0,0,0,0,4163,95940,120,61,54,142,947,208511,20223,7684
True,0,0,0,0,1,0,1,0,0,0,2861,91440,114,51,49,82,801,110577,1366,9184
True,1,1,0,0,0,0,0,0,1,0,2144,78090,102,46,29,78,760,105956,908,12046
True,0,0,1,0,1,0,1,0,0,0,3023,95880,119,50,52,78,1073,155129,0,18392
True,0,1,0,1,0,0,0,1,0,0,2168,67810,88,50,22,59,429,72756,0,12609
True,0,0,0,0,0,0,0,0,0,0,416,21200,20,15,5,50,56,10944,4045,7406
False,0,0,0,0,0,1,1,0,0,0,2032,37140,69,16,61,18,312,35652,2029,400
True,0,0,0,0,0,1,0,0,0,0,2314,80465,96,33,21,62,719,68762,6422,18827
True,0,1,1,0,0,0,0,0,0,1,1237,52405,69,59,17,72,336,65433,0,13117
True,0,0,1,0,0,0,0,0,0,0,2780,99925,116,56,32,73,1002,127432,522,10324
True,0,0,0,0,0,0,1,1,0,0,2193,88075,96,28,15,33,956,63406,977,17658
False,1,1,0,0,1,0,0,0,0,0,2406,63210,94,41,48,64,608,91327,1261,507
False,0,0,0,0,0,0,0,0,0,0,2027,50855,80,37,30,67,406,95998,6258,342
False,0,0,0,0,0,0,1,0,0,1,2358,59495,88,33,33,76,508,75486,1045,486
True,0,1,0,1,0,0,0,0,0,0,3386,94625,110,61,80,55,841,136373,2576,11807
False,0,0,0,1,0,0,0,0,0,0,2833,73345,93,35,60,44,737,116506,2106,9908
True,0,1,0,0,0,0,0,1,0,0,1779,65215,83,44,22,39,456,74018,1602,7803
True,0,0,0,0,0,0,0,0,0,0,2705,91720,108,35,41,59,1086,81327,7894,13437
True,1,0,0,0,0,0,0,0,0,0,2616,78715,97,36,26,81,789,84955,9312,18906
False,0,0,0,1,0,0,1,0,0,0,1842,49900,76,24,58,47,314,55779,3,152
False,0,1,1,0,0,0,0,1,0,0,2441,43815,74,18,76,29,309,48145,1750,646
False,0,0,0,0,0,0,1,0,0,0,2826,76395,100,30,33,57,1026,85701,400,2366
False,0,1,0,0,0,0,1,0,0,0,2517,59480,91,24,53,48,770,94271,1381,802
True,0,0,0,0,0,0,1,1,0,0,3452,102210,111,24,39,47,1241,93732,3997,12731
True,0,0,0,0,0,0,0,0,0,0,2192,87100,96,45,18,32,751,80568,343,11753
False,0,0,1,0,0,0,0,0,0,0,3128,71780,111,54,69,101,836,125475,1762,631
True,0,0,0,0,0,0,0,0,1,0,2327,84730,103,59,24,100,587,107271,605,13916
True,0,0,0,0,0,0,0,0,0,1,3764,100890,119,71,59,124,1114,193084,7725,11542
False,0,0,0,0,0,0,1,0,0,0,2883,64200,86,16,44,37,632,64684,6645,1311
