radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage,Highest1AverageItemCost,Highest2AverageItemCost,Highest3AverageItemCost,Highest4AverageItemCost,Highest5AverageItemCost,AboveAverItemCost
True,1,0,0,0,0,0,1,1,0,0,3051,2,3,4,4,1,3,1,4900.0,3456.25,2993.75,2225.0,1181.0,3
False,0,0,1,0,0,0,0,1,0,1,2118,2,2,1,3,3,3,1,1303.75,1131.0,1019.0,953.0,850.0,2
False,0,1,1,1,0,0,0,0,0,0,2554,2,1,2,2,2,2,1,2366.6666666666665,2117.0,2058.0,1568.0,1163.0,3
True,1,0,1,0,1,0,0,0,0,0,3890,2,3,3,4,3,2,2,4394.0,4273.333333333333,4034.0,3487.5,1973.0,3
True,1,0,0,0,0,0,0,0,0,0,2906,3,3,3,2,2,2,1,5281.25,3820.0,2810.0,2440.0,2346.25,2
False,0,0,0,0,0,0,0,0,0,0,1797,2,2,3,2,2,2,1,1896.25,1787.5,1708.75,1187.0,993.0,3
True,0,0,0,0,1,0,0,0,0,0,2269,3,3,2,3,3,2,2,3425.0,2840.0,2681.0,2540.0,1583.0,3
False,1,0,0,1,0,0,0,0,0,0,2188,2,4,2,3,3,3,3,2187.5,1926.0,1659.0,1452.0,0,4
True,0,0,0,0,0,0,0,0,1,0,2294,3,3,2,2,2,2,2,3150.0,2993.0,2840.0,2540.0,1401.0,3
True,0,1,1,0,0,0,0,1,0,0,2586,3,2,3,4,3,2,1,3078.0,2582.0,1856.25,1783.3333333333333,1202.5,2
True,1,0,0,0,0,0,0,0,0,0,2605,1,3,3,3,2,3,1,4545.0,3993.75,2500.0,2308.0,2077.0,2
False,0,0,0,0,0,0,0,0,0,0,2850,3,3,2,2,2,2,4,3290.0,2810.0,2689.0,1577.0,922.5,3
True,0,0,0,1,0,0,0,0,0,0,3053,2,3,3,1,2,2,2,3487.0,3201.0,3156.25,2043.0,1310.0,3
True,0,1,0,0,0,0,0,0,0,1,1951,4,2,3,3,2,2,3,2632.0,2131.0,1958.0,1874.0,1573.0,2
True,1,0,0,0,0,1,0,0,0,0,2980,2,2,2,1,2,3,2,3505.0,3400.0,2365.0,2012.5,1930.0,2
True,0,1,1,0,0,0,1,0,0,0,1320,4,3,2,4,4,3,2,2088.0,2071.6666666666665,2020.0,1670.0,1241.6666666666667,3
True,0,1,0,0,0,0,0,0,0,0,3817,2,4,2,3,2,2,2,4980.0,4654.0,3481.25,3245.0,2605.0,2
False,1,0,0,0,1,0,1,0,0,0,2469,2,3,3,2,3,2,3,3497.0,2670.0,2140.0,2096.25,2057.0,2
False,1,1,0,1,0,0,0,0,0,0,3034,4,4,2,2,2,2,1,3844.0,3245.0,2915.0,2175.0,543.75,3
False,0,0,0,0,0,0,1,0,0,0,2806,3,4,3,2,3,3,2,2774.0,2727.0,2491.0,2241.25,1596.0,3
True,0,0,0,1,1,1,0,0,0,0,2386,1,3,1,3,1,1,1,3450.0,3125.0,3000.0,1435.0,1372.5,3
False,0,0,0,0,0,0,0,0,0,0,2485,2,3,3,1,3,1,1,3238.3333333333335,2455.0,2057.0,1943.0,1934.0,2
False,1,0,0,0,0,0,0,0,0,0,3069,3,2,2,4,2,3,2,3050.0,2983.0,2870.0,2547.0,1490.0,3
False,0,0,0,0,1,0,0,0,0,0,4773,3,4,2,2,3,2,3,4765.0,4667.5,3785.0,3491.25,2222.0,2
False,0,0,0,0,0,0,0,0,1,0,2421,3,3,2,2,3,2,3,2600.0,1945.0,1598.75,1440.0,400.0,3
False,0,0,0,1,1,0,1,0,0,0,2141,3,4,3,3,2,1,3,2725.0,1772.5,1541.25,1357.0,796.0,2
True,0,0,1,0,1,0,0,0,0,0,1630,2,2,1,2,3,1,3,3070.0,2260.0,1621.0,1503.0,1185.0,2
False,0,0,0,0,0,0,0,1,0,0,2768,2,2,3,3,2,4,2,2759.0,2633.0,2497.0,2400.0,2225.0,2
True,0,1,0,0,0,0,0,0,0,0,2987,3,2,3,3,2,2,3,3841.0,2920.0,2890.0,2609.0,2563.75,1
False,0,0,0,0,1,0,0,0,0,0,1595,2,2,2,3,3,2,2,2006.0,1569.0,1047.5,960.0,512.5,2
True,0,0,0,0,0,0,0,0,0,1,2876,3,2,3,2,3,3,2,3738.0,3420.0,3050.0,2621.25,2610.0,2
False,0,0,1,1,0,0,0,0,0,1,2532,1,1,2,2,2,1,3,2383.75,2075.0,2056.25,2000.0,1010.0,4
False,0,0,0,0,1,0,0,0,0,0,2264,2,2,3,2,2,2,1,3080.0,2535.0,1602.0,1316.25,1090.0,2
False,1,1,0,0,0,0,0,0,0,0,3048,2,2,2,3,2,3,2,3273.0,3263.75,1837.0,1493.0,1185.0,2
False,0,0,0,0,0,0,0,0,0,0,3046,4,4,1,2,3,2,2,3430.0,3225.0,2798.0,2174.0,0,3
True,0,1,0,0,0,0,0,0,0,0,1804,3,2,3,2,2,2,2,3317.0,3260.0,2824.0,2662.5,1960.0,3
True,0,0,0,1,0,0,0,0,0,0,2173,1,3,2,3,2,2,2,3895.0,2600.0,2462.5,2377.5,1420.0,2
True,0,0,0,0,0,0,0,0,0,0,2194,2,3,2,2,2,2,2,4431.25,3567.0,2703.75,1460.0,933.0,3
True,0,0,0,1,0,0,0,1,0,0,4114,1,4,2,3,2,2,2,4399.0,3855.0,3605.0,3380.0,2741.25,3
True,0,1,0,0,0,1,0,0,0,0,2996,2,3,3,2,2,2,3,3458.0,3381.25,2392.5,2090.0,1756.25,2
True,0,0,0,1,0,0,0,0,0,1,2920,2,2,3,3,2,2,1,5406.25,3258.0,2205.0,2008.0,1077.0,2
False,0,0,0,0,0,0,0,0,0,1,2272,3,3,2,2,3,3,2,2269.0,2033.3333333333333,1708.0,1073.0,1059.0,3
False,0,0,0,0,0,0,0,0,0,0,3177,3,4,1,3,3,2,2,3939.0,3262.0,2835.0,2632.0,2333.3333333333335,2
True,1,0,0,0,0,0,0,0,0,1,1421,2,2,1,2,2,3,1,2405.0,2077.5,1957.0,1740.0,1645.0,2
True,1,0,0,0,0,0,0,0,0,0,3347,2,4,2,2,2,2,1,4309.0,3500.0,3485.0,3165.0,0,4
False,1,1,0,0,0,0,0,0,0,0,2967,3,2,2,2,3,3,1,3280.0,3013.0,2269.0,2177.0,796.0,2
False,0,0,0,0,0,0,0,1,0,0,2037,2,2,2,3,3,3,1,1302.5,1156.25,1112.5,999.0,828.0,3
False,0,0,1,0,0,0,0,0,0,0,2485,3,3,2,2,3,2,1,2310.0,2055.0,1970.0,1286.0,763.75,3
True,0,0,0,0,0,1,0,0,0,0,1941,2,2,1,3,2,2,2,4360.0,2342.0,1452.0,1356.25,1285.0,2
False,0,0,0,0,1,0,0,0,0,1,1923,2,2,2,3,2,2,1,3637.5,2384.0,1341.25,883.0,720.0,2
True,1,0,0,0,0,0,0,0,0,0,2516,2,3,3,2,3,3,1,4250.0,2932.0,1937.5,1677.0,950.0,2
False,0,0,0,0,0,0,0,0,0,1,2426,2,2,3,2,3,2,2,3152.0,1970.0,1646.25,1388.0,1190.0,2
False,0,0,0,1,1,0,0,0,0,0,3195,2,3,3,3,2,2,1,3364.0,3324.0,3015.0,2575.0,1443.0,3
True,0,0,0,0,0,0,0,0,0,0,2559,2,3,2,2,2,2,2,5312.5,3897.5,3658.0,2393.0,822.5,3
True,0,0,0,0,0,0,0,0,0,0,2500,2,2,2,2,2,3,2,3684.0,3272.0,1609.0,1590.0,1118.0,2
False,0,0,0,0,0,0,0,1,0,0,2136,2,3,2,2,2,3,1,2715.0,2286.0,1926.25,1873.0,678.0,3
True,0,0,0,0,0,0,0,0,1,0,3459,2,4,2,2,2,2,1,4960.0,4022.0,2985.0,2720.0,1768.0,2
False,0,0,0,0,0,0,1,0,0,0,2456,2,3,3,3,2,1,2,2579.0,2365.0,1973.0,1651.0,1523.0,2
False,1,0,0,0,0,0,0,0,0,0,2239,3,3,2,2,3,2,5,3837.5,1690.0,866.6666666666666,725.0,725.0,2
True,0,0,0,1,0,0,0,0,0,0,3166,3,3,1,3,3,2,2,3907.0,3653.75,2856.0,2148.0,1122.0,3
True,0,0,0,0,0,0,0,0,0,0,2762,2,3,2,3,2,2,2,3850.0,3730.0,2725.0,1935.0,1910.0,2
True,1,0,0,0,1,0,0,0,0,0,3121,2,4,2,2,1,2,3,4643.75,2600.0,2460.0,2362.0,2275.0,1
False,0,0,0,0,0,0,1,0,0,0,2389,3,4,1,2,3,2,1,2846.25,2082.0,610.0,506.25,400.0,2
True,0,0,0,0,0,0,0,0,0,0,3355,2,3,4,3,2,2,1,4539.0,4496.0,3579.0,2900.0,2310.0,3
False,1,0,0,0,0,1,0,0,0,0,3733,2,2,3,3,1,2,2,3975.0,2671.25,2520.0,2362.0,700.0,3
True,1,0,0,0,0,0,0,0,0,0,2664,3,3,3,3,3,3,2,3768.0,3356.0,2602.0,2240.0,1442.0,2
False,0,0,1,0,1,0,0,0,0,0,1559,3,2,3,3,3,2,2,3462.5,1705.0,1270.0,0,0,2
True,0,0,0,0,0,0,0,0,0,0,1916,3,3,2,2,3,2,4,2774.0,2609.0,2540.0,2105.0,1731.25,3
False,0,0,0,0,0,0,1,0,0,0,1641,2,3,2,3,3,4,1,1630.0,1333.3333333333333,1290.0,978.0,634.0,3
True,0,0,1,0,0,0,0,0,0,0,2045,2,2,3,2,2,2,2,3120.0,2662.5,2500.0,2340.0,1841.25,3
False,0,0,0,0,0,0,0,0,0,0,2964,4,4,1,1,3,2,2,3725.0,3614.0,2982.0,2641.0,147.0,4
False,1,0,0,0,1,0,0,0,0,0,2555,3,3,2,2,3,2,2,3012.5,2769.0,2553.75,1652.0,947.5,3
True,0,0,0,1,1,0,0,0,0,0,2488,3,3,2,3,3,2,2,3954.0,3718.0,3665.0,3590.0,2342.5,4
True,0,0,0,0,0,0,1,0,0,0,2925,4,3,3,3,2,2,2,3855.0,3234.0,2862.0,2590.0,1330.0,3
False,0,1,1,0,0,0,0,0,0,0,2325,3,3,2,3,3,1,1,3150.0,1940.0,1860.0,1258.0,788.3333333333334,3
False,0,0,0,1,0,0,1,0,0,0,2109,2,2,1,3,2,2,2,2138.0,1773.0,846.25,493.0,465.0,2
True,0,0,0,1,0,0,0,1,0,0,2588,3,3,2,3,2,3,3,3950.0,3083.0,2806.0,2494.0,2185.0,2
True,0,0,0,0,0,0,0,1,0,0,2985,1,3,2,3,3,2,2,4709.0,3698.0,3660.0,3270.0,3200.0,1
True,0,0,0,0,0,1,0,0,0,0,1417,3,1,3,3,3,3,2,2096.0,2030.0,1775.0,1650.0,1223.0,3
False,0,0,0,0,0,1,0,0,0,0,2395,2,2,3,3,2,2,2,2360.0,2192.5,1808.0,1627.5,1245.0,2
True,0,0,0,1,0,0,1,1,0,0,4004,2,4,2,3,3,2,1,3804.0,3655.0,3111.6666666666665,2830.0,961.25,3
False,0,0,0,0,1,0,0,0,0,0,2387,2,2,1,3,3,1,1,2555.0,2028.3333333333333,1893.0,1160.0,933.0,3
False,0,0,0,1,1,0,0,0,0,0,3045,2,2,2,4,3,3,2,3710.0,3312.5,2793.75,2669.0,1146.25,3
True,0,0,0,0,0,1,1,1,0,0,6179,2,5,2,3,1,3,2,6200.0,4970.0,4248.0,3120.0,2880.0,2
False,0,0,0,0,0,0,0,0,0,0,1667,2,2,3,1,2,2,2,2158.75,1573.0,0,0,0,2
False,1,0,0,0,0,1,0,0,0,0,2193,2,2,2,3,2,3,1,2611.6666666666665,2418.0,2262.5,2052.0,1397.0,3
False,0,0,1,0,1,0,1,0,0,0,2267,3,3,2,3,2,3,1,2697.0,2467.0,1997.0,1248.0,888.0,3
False,0,0,0,0,0,0,0,0,0,0,3077,3,3,2,4,3,3,2,3872.5,3762.5,3068.0,2250.0,2191.6666666666665,3
True,0,0,1,0,0,0,0,0,0,0,2541,3,4,3,2,2,2,1,3230.0,2924.0,2860.0,2677.5,2534.0,3
True,1,0,0,1,0,0,0,0,0,0,3291,2,3,2,2,2,2,2,4750.0,2828.0,2817.0,1735.0,1134.0,3
True,1,0,0,0,0,0,0,0,0,1,3210,3,3,2,3,2,3,2,3880.0,3220.0,2635.0,2205.0,1462.0,2
True,1,0,0,0,0,0,0,0,0,0,3941,3,4,3,2,3,4,2,4535.0,4160.0,4055.0,3150.0,1762.5,3
True,1,0,0,0,1,0,0,0,0,0,2767,3,3,3,4,2,3,2,3923.0,3460.0,3370.0,2130.0,1764.0,3
True,0,0,0,0,0,0,0,0,0,0,1847,3,3,2,3,2,2,3,2591.6666666666665,2577.0,2309.0,1634.0,1480.0,3
True,0,1,0,0,0,0,0,0,0,0,1946,3,3,1,1,3,1,2,2723.0,2560.0,2262.0,1329.0,973.0,3
True,1,0,0,0,0,0,0,0,0,0,3028,3,3,3,2,3,2,2,4153.0,3104.0,2385.0,2360.0,1594.0,2
True,1,0,1,0,0,0,0,0,1,0,2885,2,2,2,3,2,2,2,4435.0,2549.0,2497.0,2152.0,1690.0,1
False,0,0,0,1,0,0,0,0,0,0,3207,2,4,3,3,3,2,2,4459.0,3449.0,3117.0,3012.0,2525.0,2
True,0,0,0,0,0,0,0,0,0,1,2186,2,2,2,3,2,2,2,3369.0,3361.25,2299.0,2172.5,1708.75,2
True,0,0,1,0,1,0,0,0,0,0,2169,2,2,2,3,2,2,2,3685.0,3265.0,2748.0,2160.0,1409.0,3
False,0,0,0,0,0,0,0,0,0,0,2212,2,2,3,2,1,3,2,2200.0,2174.0,1850.0,1398.0,1240.0,3
False,0,0,0,0,0,1,0,0,0,0,3222,3,2,3,4,2,4,1,3276.0,2530.0,2237.0,2045.0,1668.0,2
True,0,0,1,0,0,0,0,0,1,0,2826,3,3,2,2,2,2,2,3024.0,2790.0,2254.0,2071.25,1393.0,2
True,1,0,0,0,0,1,1,0,0,0,1247,2,3,3,3,2,3,3,2220.0,1918.0,1746.25,1265.0,1250.0,3
True,0,1,0,0,0,0,0,0,0,0,1981,2,3,2,4,3,3,2,3912.5,2741.25,2547.0,2325.0,1905.0,2
True,0,1,1,0,1,0,0,0,0,1,2274,2,2,1,2,3,2,2,3900.0,2375.0,2260.0,2062.0,1493.75,1
True,1,0,0,0,1,0,0,0,0,1,3416,3,3,3,4,3,2,2,4015.0,3814.0,3080.0,2728.75,0,4
True,1,0,1,0,0,0,0,0,0,0,2006,2,3,3,3,2,2,3,2697.5,2348.0,2285.0,1752.0,1249.0,3
False,0,0,0,0,0,0,0,0,0,0,1905,2,2,2,3,2,2,2,2543.75,2342.0,1205.0,639.0,474.0,2
False,1,0,0,0,0,0,0,0,0,0,2360,2,3,2,2,3,2,3,2522.0,1855.0,1829.0,1787.0,994.0,3
True,0,0,1,0,0,0,0,0,1,0,2485,1,2,1,2,2,1,2,3242.5,2839.0,2719.0,2458.0,907.0,4
True,0,0,0,0,0,0,0,0,0,1,2936,2,2,2,1,3,1,2,4300.0,2895.0,2550.0,2530.0,1613.0,2
False,0,0,0,0,0,0,0,1,0,0,1947,2,3,3,3,2,2,2,3225.0,1486.0,1424.0,908.75,755.0,1
False,0,0,0,1,0,0,0,0,0,0,2181,3,4,4,3,2,1,2,2071.6666666666665,1975.0,1917.5,1738.0,892.0,4
False,0,0,0,0,0,0,0,0,0,0,2753,3,3,3,2,2,2,2,4008.3333333333335,3965.0,3032.0,1768.0,819.0,3
False,0,1,0,0,0,0,1,0,1,0,3379,2,2,2,3,3,1,2,3237.0,3103.75,2565.0,2535.0,2511.0,2
True,0,0,0,0,0,1,0,0,0,0,3248,3,3,4,1,2,4,3,4020.0,3787.0,3350.0,3108.0,910.0,4
False,0,0,0,0,0,0,0,0,0,0,2978,2,3,2,2,1,3,1,2310.0,2030.0,2002.0,1340.0,942.5,3
False,0,0,0,0,0,1,0,0,0,1,1982,2,2,3,3,2,2,2,3630.0,2608.0,1451.25,1187.0,475.0,2
True,0,1,0,1,0,0,0,0,0,0,2699,2,1,2,3,2,1,2,3356.25,3070.0,2586.25,2360.0,1743.0,2
False,0,0,0,0,0,0,0,0,1,0,2209,3,3,2,2,2,3,1,2770.0,1962.0,1843.0,1830.0,1598.75,1
False,0,0,0,1,0,0,0,0,0,0,3319,3,3,3,3,3,3,1,3793.0,3507.0,3150.0,1768.0,1132.5,3
False,0,0,0,0,0,1,0,1,0,0,1797,1,3,2,3,3,3,2,2225.0,1903.0,1608.75,1462.5,693.0,3
True,0,1,1,0,0,0,0,0,0,0,2815,2,3,2,3,4,2,1,3740.0,3700.0,3690.0,2631.25,0,3
True,0,0,0,0,0,0,0,0,0,0,1865,3,2,3,2,3,2,3,3100.0,2958.75,2436.0,1688.0,866.25,3
False,0,0,0,0,0,0,0,0,0,0,1515,3,2,2,2,2,1,2,2700.0,1812.5,1296.25,0,0,3
False,0,1,0,0,0,0,0,0,0,0,3269,2,2,2,3,3,2,2,3582.0,3003.0,1845.0,1775.0,1700.0,2
True,0,0,0,0,1,0,0,0,0,0,2122,1,2,2,3,2,2,1,3990.0,3165.0,1959.0,1943.0,1917.0,2
False,0,0,1,0,0,0,0,0,0,0,2817,3,3,3,2,3,3,1,2929.0,2655.0,2469.0,2452.0,1180.0,4
False,0,1,0,0,0,0,0,0,0,0,3404,3,3,1,2,3,2,1,3599.0,3415.0,2953.0,2315.0,1088.0,3
False,1,0,0,0,0,0,0,0,0,0,3535,2,3,2,3,2,2,2,4190.0,2702.0,2145.0,1915.0,1880.0,2
True,0,0,0,0,0,0,1,0,0,0,2405,3,3,2,1,2,3,2,3812.0,3294.0,3185.0,1950.0,1693.0,3
True,0,0,1,0,0,0,0,0,0,0,1355,2,2,1,4,2,1,2,2655.0,2564.0,2169.0,1693.0,1620.0,3
False,0,0,0,0,1,0,0,1,0,0,2241,3,3,2,2,3,3,3,3262.5,2565.0,2382.0,1820.0,1225.0,3
False,0,0,0,0,0,0,0,1,0,0,2727,1,3,3,3,3,2,2,4154.0,2730.0,1495.0,1219.0,477.5,2
True,1,0,0,0,1,0,0,0,0,0,2443,3,3,4,3,2,4,1,3048.0,2785.0,2301.0,1822.5,1468.0,3
False,0,1,0,1,0,0,0,0,0,0,1967,3,2,3,3,2,2,3,2003.75,1850.0,1725.0,1547.0,675.0,3
False,1,1,1,0,0,0,0,0,0,0,4765,3,5,2,3,2,1,1,4198.0,3513.0,3278.0,3130.0,2750.0,2
False,0,0,0,0,0,0,1,0,0,0,2776,3,3,2,2,2,3,3,3535.0,2460.0,2267.0,1293.0,968.0,3
True,0,1,0,0,0,0,0,0,0,1,2754,3,3,2,3,2,2,2,3500.0,3495.0,2509.0,1068.0,982.5,3
True,0,0,0,0,0,0,0,0,0,0,1694,1,3,3,3,1,2,3,3267.0,2030.0,2013.0,1552.0,1211.25,2
True,0,1,0,0,1,0,0,0,0,0,3035,3,2,1,4,3,3,1,3783.0,3595.0,3575.0,2923.0,2671.25,3
True,0,0,0,0,0,0,1,0,0,0,1185,2,2,2,2,3,2,1,3260.0,2950.0,2310.0,2073.0,1550.0,2
False,0,0,0,0,0,0,1,0,0,0,2634,3,5,2,3,3,2,1,3455.0,3128.0,2087.5,1910.0,1624.0,2
False,0,0,1,0,1,0,0,0,0,0,2270,2,2,1,1,3,2,2,2008.0,1937.0,1495.0,1370.0,1128.75,2
True,0,0,1,0,0,1,0,0,0,0,2015,1,2,1,3,3,1,2,3152.0,2235.0,1955.0,1790.0,1450.0,2
False,1,0,0,0,0,0,0,0,0,0,2441,2,3,3,2,2,2,2,2935.0,2837.5,1667.0,1603.0,1328.75,2
False,0,0,0,0,0,0,0,1,0,0,2023,3,3,1,2,2,2,2,1677.0,1143.0,0,0,0,2
False,1,0,0,0,0,0,0,1,0,0,2451,2,1,1,2,4,2,2,2460.0,2355.0,2305.0,2034.0,1815.0,3
False,0,0,1,0,0,0,1,0,1,0,3047,1,2,1,4,1,2,2,4295.0,3171.6666666666665,2326.6666666666665,1790.0,1737.5,2
False,0,0,0,0,0,0,0,0,0,0,3474,2,3,2,2,2,2,2,4820.0,3615.0,2928.75,1350.0,871.0,3
False,0,0,0,0,0,0,0,0,0,0,2988,1,1,3,4,2,2,2,4488.0,2662.5,2031.0,1930.0,1710.0,2
True,1,0,0,0,0,0,0,0,0,0,1937,2,3,2,2,3,2,2,2333.75,2296.0,2263.75,2212.0,1558.0,4
True,0,0,1,0,0,0,0,0,0,0,2966,2,2,3,3,2,3,2,4343.75,4342.0,4287.5,2650.0,2180.0,3
True,0,1,0,0,0,0,0,1,0,0,2163,2,2,3,2,2,1,1,3554.0,2780.0,2515.0,1325.0,803.0,3
True,0,0,0,0,0,1,0,0,1,0,2345,3,2,2,2,2,3,2,3778.0,3715.0,2667.5,2615.0,2145.0,2
True,0,0,0,0,0,0,0,0,1,0,2178,3,3,3,2,3,2,2,3065.0,2890.0,2361.0,2080.0,1120.0,3
True,0,0,0,0,0,0,1,0,0,0,3272,3,2,2,3,2,2,2,3677.0,2475.0,2231.25,2215.0,1760.0,2
False,0,0,0,0,0,0,0,0,0,1,2204,2,3,2,3,4,1,2,2417.5,1928.75,1928.0,1787.5,1449.0,3
True,0,0,0,1,0,1,1,0,0,0,2638,3,2,2,1,2,2,3,3490.0,2707.0,2520.0,1889.0,1778.3333333333333,3
True,1,0,0,0,0,0,0,0,0,0,3270,3,3,3,3,2,3,1,3615.0,3590.0,3490.0,3068.75,1758.0,3
True,0,0,0,0,0,0,0,0,0,0,2133,2,2,1,3,2,1,3,3525.0,2959.0,2936.25,2439.0,1830.0,3
False,0,0,0,0,0,0,0,0,0,0,2065,1,2,3,3,2,4,1,2062.5,1900.0,1778.75,1410.0,1280.0,3
True,0,0,0,0,0,0,0,0,0,0,1650,3,3,2,2,2,3,2,2945.0,1955.0,1910.0,1742.0,1598.0,1
True,0,0,0,0,0,0,0,0,0,0,3085,1,3,2,3,2,2,2,5415.0,3830.0,3290.0,2481.25,1056.0,3
True,0,0,0,0,0,0,0,0,0,0,3216,2,3,3,3,3,2,2,4660.0,3506.25,3302.0,2208.0,693.75,3
True,0,0,0,0,0,0,0,0,0,0,2954,2,3,3,3,3,3,1,4140.0,3905.0,3316.25,2685.0,1055.0,3
True,0,0,0,1,0,0,0,1,0,0,2014,2,4,2,3,3,2,2,2950.0,2243.0,1981.0,1880.0,1333.0,2
False,1,0,0,1,0,0,0,0,1,0,2671,3,3,2,1,2,1,2,3615.0,2824.0,2707.0,1377.0,0,3
False,1,0,0,0,0,1,0,0,0,0,2054,1,1,2,3,2,3,3,2205.0,1654.0,1311.0,977.5,907.0,2
False,0,0,0,0,0,1,0,0,1,0,1967,2,2,2,2,3,2,2,2512.0,1681.0,1514.0,1413.0,1278.75,2
False,1,0,0,1,0,0,0,1,0,0,3262,1,2,1,3,1,1,2,3507.0,2821.0,1917.0,1810.0,1763.0,2
False,1,0,0,0,1,0,0,0,0,0,2794,3,3,3,4,3,2,2,3220.0,3133.0,2997.5,2587.5,1982.0,3
True,0,0,0,0,0,1,0,0,1,0,3128,3,4,4,1,2,3,1,4225.0,3724.0,3035.0,1885.0,1057.5,3
False,0,0,0,0,0,0,0,0,0,0,2446,2,2,1,3,3,2,5,2152.0,1790.0,1155.0,1075.0,590.0,2
False,0,0,0,0,0,0,0,0,0,0,2669,2,3,2,4,2,2,1,2985.0,2375.0,1635.0,1480.0,1417.0,2
False,0,0,0,0,0,0,0,0,0,0,2530,2,2,2,3,2,1,2,3834.0,2175.0,2149.0,1769.0,1422.0,1
True,0,0,1,0,0,0,0,1,0,1,2921,3,2,2,2,3,2,2,3885.0,3779.0,2810.0,2180.0,1878.75,2
False,1,1,0,1,0,0,0,0,1,0,2217,3,2,2,3,3,3,1,2114.0,2014.0,1325.0,1220.0,758.0,2
True,1,1,0,0,0,0,0,0,0,0,2065,3,2,1,2,3,2,3,3154.0,2805.0,2537.0,1735.0,1667.5,3
False,0,0,0,1,0,0,1,0,0,0,3593,2,2,2,3,2,2,2,4119.0,3162.5,2567.0,2305.0,1465.0,2
False,0,0,0,0,0,0,0,0,0,0,2085,2,3,2,3,2,2,2,2649.0,2360.0,2116.25,1325.0,513.0,3
True,0,0,0,0,0,0,1,0,0,0,3793,3,3,2,2,3,2,1,4312.0,4035.0,3805.0,2145.0,1320.0,3
False,0,0,0,0,0,0,0,0,0,0,2659,2,2,2,3,2,2,3,2101.0,1957.0,1636.0,1618.0,1312.0,2
True,0,0,0,0,0,0,1,0,0,0,1662,3,4,1,2,3,2,2,2917.5,2605.0,2072.0,2020.0,1216.0,2
True,1,0,0,0,0,0,0,0,0,0,3662,2,3,2,2,3,2,1,3812.5,3543.75,2469.0,2318.3333333333335,1860.0,2
False,0,1,0,0,0,0,1,0,0,0,2908,2,3,1,2,2,2,1,4040.0,3750.0,2937.5,2171.6666666666665,1765.0,3
True,0,0,0,0,0,0,0,1,0,1,1806,3,3,3,2,2,2,3,2880.0,2848.0,2613.3333333333335,2381.0,1999.0,3
False,1,0,0,0,0,0,0,0,0,0,3262,2,3,4,3,2,1,2,4595.0,3058.3333333333335,2880.0,2505.0,1654.0,2
True,1,0,0,0,0,0,0,1,0,0,2307,3,3,3,2,3,3,1,3650.0,2840.0,2230.0,1608.0,1246.25,2
False,1,0,0,1,0,0,0,0,0,0,2150,3,2,1,3,2,1,1,2012.5,1760.0,1703.0,1075.0,1071.0,3
False,1,0,0,1,0,1,0,0,0,0,4335,3,5,3,3,3,3,3,4699.0,3740.0,3500.0,2930.0,2478.0,3
True,0,0,0,0,0,0,0,1,0,1,3144,3,4,2,3,3,1,3,3470.0,3269.0,2960.0,2888.0,2794.0,2
False,0,0,0,1,0,0,0,0,0,1,2911,3,3,3,2,2,2,3,2569.0,2000.0,1932.0,1706.25,1687.0,2
True,1,0,0,0,0,0,0,0,0,0,2538,1,2,2,3,1,2,2,2924.0,2658.75,2435.0,1576.0,0,3
False,0,0,0,1,0,0,0,0,0,0,2239,3,2,3,3,3,3,2,2475.0,2065.0,2058.0,1930.0,608.0,4
False,0,0,0,0,0,0,1,0,0,0,2811,3,3,2,3,2,2,2,2510.0,2217.0,1558.0,1376.0,793.0,2
False,0,0,0,0,0,0,1,0,1,1,1888,3,3,2,2,2,2,2,2100.0,1050.0,923.75,887.0,50.0,2
False,1,0,0,0,0,0,0,0,0,0,2189,2,3,2,4,3,3,1,2483.75,1683.0,1610.0,1217.0,1051.0,3
True,0,0,1,0,0,0,0,0,0,0,2269,3,3,2,1,2,2,2,3390.0,3095.0,2651.25,2478.0,1348.3333333333333,3
True,0,1,0,0,0,0,0,0,0,0,1919,2,2,2,2,2,2,2,3730.0,3585.0,2523.75,1648.0,1175.0,2
True,0,0,0,0,0,0,0,1,0,0,2110,1,3,2,2,1,1,1,3205.0,2600.0,2398.75,2216.6666666666665,1857.0,2
True,0,1,0,0,0,0,0,0,0,0,2177,2,2,1,2,2,2,1,3728.0,1494.0,1384.0,453.75,0,2
True,1,0,0,0,1,0,0,0,0,0,2764,2,3,3,2,2,3,2,4208.333333333333,2985.0,2620.0,2412.0,1763.0,2
False,0,0,0,0,0,0,0,0,0,0,1982,2,4,2,1,2,3,3,2056.25,1507.0,0,0,0,2
True,0,1,0,0,0,1,0,0,0,0,2432,3,3,2,2,3,2,2,3239.0,2500.0,2463.0,1985.0,1232.0,3
True,0,0,1,1,0,0,0,0,0,0,3356,2,3,2,3,2,2,2,4430.0,3781.25,3245.0,2814.0,2375.0,2
False,0,0,0,1,0,0,0,0,0,0,2227,3,3,3,1,3,3,2,2800.0,2212.5,1863.0,1009.0,0,3
