radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage
False,0,0,1,0,0,0,0,0,0,1,3258,3,3,2,2,2,3,1
False,0,0,0,1,0,1,0,0,0,0,2650,3,3,2,3,2,2,2
False,1,1,0,0,0,0,0,0,0,0,3293,2,2,2,2,3,2,1
True,1,0,0,0,1,0,0,0,0,0,2584,2,2,3,3,1,2,2
True,0,0,0,0,0,0,0,0,0,1,3585,2,3,2,3,2,2,3
False,0,0,0,0,0,0,0,0,1,0,1846,2,2,2,3,2,1,1
False,0,0,0,0,0,0,0,0,0,0,1883,2,2,1,3,2,2,1
True,0,0,0,0,0,0,0,0,0,0,1490,2,2,2,3,2,2,2
True,0,0,1,0,0,1,0,0,0,0,2624,2,3,2,3,2,3,2
False,0,0,0,1,0,0,0,1,0,0,4155,2,4,2,2,3,2,2
True,0,1,0,0,0,0,0,0,0,1,1959,3,3,2,3,3,2,3
False,0,1,0,0,0,0,1,0,0,0,1598,2,4,3,3,1,1,2
True,0,0,1,0,0,0,0,0,0,0,2057,3,3,3,3,2,3,3
True,0,0,0,1,0,0,0,0,0,0,2675,3,3,2,2,3,2,2
True,1,0,0,0,0,0,0,0,0,0,2970,2,2,2,2,2,3,2
False,0,1,0,0,0,0,0,0,0,0,2349,3,3,3,2,3,3,2
False,1,0,0,0,0,0,1,0,1,0,2819,2,2,2,3,2,2,2
True,1,1,0,0,1,0,0,0,0,0,1883,4,3,2,1,2,2,2
False,1,0,0,0,0,0,0,1,0,0,2875,3,2,2,2,3,3,2
False,0,0,1,0,0,0,0,0,0,0,2408,1,4,3,3,3,3,1
True,0,1,0,0,0,0,0,0,0,0,2994,2,3,2,3,3,3,1
True,0,1,1,0,0,0,0,0,0,0,3239,4,2,1,1,3,1,2
True,0,0,0,0,0,0,0,0,0,1,2564,2,3,2,2,3,3,3
False,0,0,0,1,0,0,0,0,0,0,2980,3,2,2,3,1,2,1
False,0,0,1,0,0,0,0,0,0,0,2595,2,2,3,3,3,3,3
False,0,0,0,1,0,0,0,0,0,0,2676,3,4,2,2,3,3,2
False,1,0,0,0,0,1,0,0,0,0,3723,3,3,2,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,2382,3,2,2,2,2,3,2
