radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage,Highest1AverageItemCost,Highest2AverageItemCost,Highest3AverageItemCost,Highest4AverageItemCost,Highest5AverageItemCost,AboveAverItemCost
True,0,0,0,0,0,0,0,0,0,0,3207,2,4,1,2,2,2,1,4999.0,3390.0,2761.0,2390.0,813.0,2
False,0,0,0,0,0,0,1,0,0,0,3225,2,2,2,3,3,2,1,4155.0,3301.0,3023.0,2488.0,2056.25,3
False,0,0,0,0,0,0,0,1,0,0,2605,3,3,2,3,3,2,2,2880.0,1951.0,1936.0,1280.0,1132.0,3
False,0,0,1,0,0,0,0,0,0,0,2889,3,4,2,2,2,2,2,2418.0,2161.25,1978.0,1722.0,1638.0,2
True,0,1,0,0,0,0,0,0,0,0,3176,2,3,1,3,2,2,3,3500.0,2943.75,2218.0,2180.0,2082.0,2
False,1,1,0,0,0,0,0,0,0,0,2188,3,3,2,3,3,3,3,2121.25,2092.0,1249.0,1198.0,1077.0,2
False,0,0,0,0,1,0,0,0,0,1,2030,3,3,3,2,3,3,2,1843.0,1635.0,1478.75,1463.75,638.0,4
True,1,0,1,0,0,0,0,0,0,0,2005,2,2,2,3,3,2,1,3631.25,3510.0,3453.75,3212.5,1423.0,4
False,1,1,0,0,0,0,1,0,0,0,1909,2,2,3,2,2,2,1,1766.0,1487.5,1118.0,1059.0,845.0,2
False,0,0,0,0,0,0,1,0,0,1,2973,3,3,3,2,3,2,2,3615.0,2293.75,2265.0,1703.0,1662.5,1
False,1,0,0,0,0,0,0,0,0,0,4774,1,3,3,3,1,3,1,6155.0,4450.0,3080.0,2798.0,2737.5,2
True,0,0,1,0,0,0,0,0,0,0,2769,2,3,3,3,3,3,2,3435.0,3253.0,2761.0,2220.0,1744.0,3
False,0,0,1,0,0,1,1,0,0,0,2318,2,2,2,3,2,2,1,3068.0,2723.0,2346.25,1381.0,1368.0,3
False,0,0,0,0,0,0,0,0,0,0,1338,2,2,2,3,2,2,5,1089.0,785.0,708.75,687.5,605.0,2
False,0,0,0,0,0,0,0,0,0,0,2725,1,3,3,2,2,2,2,2490.0,2457.5,2180.0,2006.25,1631.0,3
True,0,1,0,0,0,0,0,0,0,0,1820,2,2,2,2,2,2,3,2983.0,2770.0,2255.0,2193.75,1331.6666666666667,2
True,0,0,0,0,0,0,0,0,0,0,1934,2,2,1,2,2,2,2,3012.0,1931.6666666666667,1834.0,1692.0,1415.0,1
False,0,0,0,0,0,0,0,0,0,0,3465,2,2,2,2,3,2,2,3357.0,2920.0,2288.0,2119.0,1545.0,2
False,0,0,0,0,0,0,0,0,0,0,1506,1,2,3,3,2,3,1,1492.0,1023.0,845.0,780.0,593.0,2
True,0,0,0,0,0,1,0,0,0,0,2189,1,2,2,3,1,2,1,4140.0,2507.0,2380.0,1793.75,1225.0,2
True,0,0,0,0,0,0,0,0,0,0,1016,3,3,2,2,3,2,3,2017.0,2003.0,1568.0,1000.0,868.0,3
False,1,0,0,0,0,0,0,0,0,0,3543,2,3,2,2,3,3,3,3290.0,3000.0,2081.0,1893.0,1428.0,2
True,0,0,0,0,0,0,1,0,0,0,2421,2,2,3,3,1,4,1,4069.0,3595.0,2198.0,1852.0,1608.3333333333333,2
True,0,0,0,0,0,0,0,1,0,0,2286,3,3,3,3,3,2,2,2600.0,2430.0,2405.0,2393.0,1310.0,4
False,0,0,0,0,0,0,0,0,1,0,2115,2,2,2,2,1,2,1,2950.0,1626.0,891.6666666666666,223.75,0,2
False,0,0,0,0,1,0,0,0,0,0,2900,2,3,3,3,3,3,2,2658.75,2400.0,2021.0,1788.0,1432.0,2
True,0,0,0,0,1,0,0,0,0,0,2052,3,2,3,2,2,3,1,3473.75,2949.0,2820.0,2556.25,1122.5,3
True,0,1,0,0,0,0,0,0,0,0,2816,2,3,2,2,3,2,2,4640.0,3673.0,3152.0,1345.0,1138.0,3
True,0,0,0,0,0,0,0,0,0,0,1987,1,3,3,3,2,2,3,3405.0,2525.0,2473.0,2127.0,1862.0,2
False,0,0,0,0,0,0,0,0,0,0,2432,2,2,3,3,2,3,1,2248.75,2166.0,1850.0,1661.0,1404.0,2
False,0,0,0,0,0,0,0,0,0,0,1842,2,2,2,3,2,2,2,2212.0,1827.5,1681.25,1232.0,1230.0,3
False,0,0,0,1,0,0,0,0,0,0,3281,3,4,2,3,3,2,3,3718.0,3375.0,3085.0,2323.0,1056.25,3
True,0,1,1,0,0,0,1,0,1,0,1934,3,3,2,2,2,1,3,3353.75,2506.0,2116.0,0,0,3
True,0,0,0,0,0,0,0,0,0,1,3369,3,3,3,3,3,3,3,4925.0,4565.0,3915.0,0,0,3
False,0,1,0,0,0,0,0,0,0,0,1299,3,2,2,3,3,1,1,880.0,822.0,780.0,509.0,50.0,3
True,0,1,0,1,0,0,1,0,0,0,2646,3,4,2,4,3,2,2,4789.0,3944.0,2586.0,1990.0,1635.0,2
True,0,0,0,1,0,0,0,0,0,1,3224,2,2,2,3,2,2,2,3782.0,3263.0,2240.0,1915.0,1410.0,2
False,0,1,1,0,0,0,0,0,0,0,1397,3,3,2,3,3,1,2,1950.0,1170.0,1032.5,1000.0,560.0,2
False,0,0,0,0,0,0,0,0,0,0,3021,2,3,2,1,3,3,1,2905.0,2794.0,2440.0,2344.0,1732.0,2
False,0,0,0,0,0,0,0,0,1,0,3654,3,4,1,3,2,2,1,3150.0,3113.0,2983.0,2590.0,1825.0,3
False,0,0,0,0,0,0,0,0,0,0,2785,2,1,1,2,1,1,1,2965.0,2761.0,1940.0,1592.0,1333.0,2
False,0,0,0,0,0,0,0,0,0,0,2542,3,3,3,3,2,3,3,2920.0,2715.0,2260.0,1692.0,1327.0,3
False,0,0,0,0,0,0,0,0,0,0,2577,3,4,3,2,2,2,1,2804.0,2202.0,2057.0,1840.0,1720.0,2
False,0,0,1,0,0,0,1,0,0,0,2305,2,3,2,2,3,3,2,2155.0,2019.0,1508.0,1260.0,528.75,3
True,0,0,0,1,0,0,0,0,0,0,2876,2,3,1,2,2,2,1,4274.0,3830.0,1875.0,1006.0,503.3333333333333,2
True,0,0,0,0,0,0,0,0,0,0,3047,3,3,2,3,2,2,3,4228.0,3629.0,2950.0,2918.75,0,4
False,0,0,0,0,0,0,0,0,0,0,2757,2,3,2,4,3,3,2,2473.0,2415.0,2014.0,1510.0,936.0,3
False,0,0,0,0,0,0,0,0,0,0,2593,2,2,3,2,3,3,2,2975.0,2595.0,2025.0,1966.25,960.0,2
False,0,0,0,0,0,1,1,0,0,1,2324,3,3,3,3,3,3,2,3563.3333333333335,3015.0,1790.0,833.0,696.25,2
False,0,1,0,0,0,0,0,0,0,0,5543,2,5,3,3,3,2,2,4620.0,4025.0,3755.0,3505.0,3468.75,2
False,1,0,0,0,0,0,0,0,1,0,1189,2,2,2,3,3,2,2,1633.0,1475.0,0,0,0,2
True,0,0,0,1,0,0,0,0,0,0,3580,2,3,3,2,2,2,2,4294.0,4124.0,3284.0,2495.0,2007.0,3
True,0,0,0,0,0,0,1,0,0,0,2193,2,3,2,2,2,2,1,3544.0,2755.0,2658.75,2375.0,2299.0,2
False,0,1,0,0,0,0,0,0,0,1,3049,3,3,3,3,2,2,1,3250.0,2532.0,2405.0,2238.0,1687.0,2
False,0,0,1,0,0,0,0,0,0,1,3175,2,2,1,3,3,1,3,2897.0,2729.0,2405.0,2047.5,930.0,3
False,0,0,0,0,0,0,1,0,0,0,2231,3,3,3,3,3,2,2,2007.5,1780.0,1356.0,1122.5,483.0,3
False,0,0,0,0,0,0,0,0,0,0,3416,3,3,2,3,3,3,2,3493.0,3145.0,2918.0,2793.0,1740.0,3
False,0,0,0,0,0,0,0,0,1,1,2729,2,2,3,2,3,2,2,3115.0,2783.0,2166.25,2001.0,1780.0,2
True,1,0,0,0,0,0,0,0,0,0,3224,3,3,2,2,2,3,1,3935.0,3549.0,3024.0,2217.0,1052.5,3
False,0,0,0,0,0,0,0,0,0,0,2899,2,3,2,4,3,2,2,2625.0,2380.0,2024.0,1830.0,1298.0,2
False,0,0,0,0,0,0,0,0,0,0,2435,3,3,2,3,2,3,1,2775.0,2287.5,2266.6666666666665,2086.6666666666665,1791.0,3
False,0,0,0,0,0,0,0,0,0,0,2207,3,4,2,2,2,3,3,2710.0,2275.0,2137.0,1578.75,532.5,3
True,0,0,0,0,1,0,0,0,0,0,2595,3,3,2,2,2,3,2,3464.0,3122.0,2733.0,2488.0,1437.0,3
True,1,0,0,0,0,0,0,1,0,0,2236,2,2,1,2,3,2,2,3388.75,2177.5,1790.0,1770.0,1666.25,2
False,0,1,0,0,1,0,0,0,0,0,3512,3,3,3,2,3,1,3,4090.0,3660.0,3150.0,3015.0,2843.0,2
True,0,0,0,0,0,1,1,0,0,0,1737,2,2,2,1,2,2,2,3530.0,3395.0,2168.75,1663.75,1163.0,2
True,1,0,0,0,0,0,0,0,1,1,3275,2,3,2,2,3,2,2,3710.0,3270.0,2830.0,2488.0,2230.0,2
True,0,1,0,0,0,0,0,0,0,0,4387,2,5,3,3,3,2,2,4810.0,4789.0,3810.0,2486.25,1387.5,3
False,0,0,0,0,0,0,0,0,0,0,2239,2,3,3,3,3,2,2,2393.75,1910.0,1881.25,1660.0,1520.0,3
False,1,1,0,0,0,0,0,0,0,0,2052,3,4,2,2,3,3,1,1955.0,1808.0,1717.0,1147.0,787.0,3
True,1,0,0,0,0,0,1,0,0,0,1919,2,2,3,2,2,3,3,4387.5,2323.0,2230.0,1810.0,1498.0,1
True,0,0,0,0,0,0,0,1,0,0,2791,2,3,3,3,3,3,1,4360.0,3568.75,3020.0,3015.0,1731.25,2
True,0,0,0,0,1,0,0,0,0,0,3656,2,3,3,1,3,3,2,3705.0,3550.0,2575.0,750.0,466.0,3
True,0,0,0,0,0,0,0,0,0,0,1378,3,2,2,2,4,2,3,2450.0,2220.0,1503.0,1441.6666666666667,797.5,2
False,0,0,0,0,0,0,0,1,0,0,3584,3,3,4,2,3,3,1,4108.75,3170.0,3110.0,1885.0,758.0,3
False,0,1,0,0,0,1,0,0,0,0,2389,1,1,1,2,2,1,2,2621.0,2170.0,2043.75,1983.75,0,4
False,0,0,1,0,1,0,0,0,0,0,2277,3,3,2,2,2,3,1,3087.5,2437.5,1900.0,1323.0,1017.0,2
True,0,1,0,0,0,0,0,0,0,0,2200,2,3,2,2,3,2,1,3555.0,3178.3333333333335,3041.25,2571.25,2186.0,3
False,0,0,0,0,0,0,0,1,0,0,3936,3,4,3,3,2,3,1,4160.0,4149.0,3720.0,3500.0,0,4
True,0,0,0,0,0,0,0,0,0,0,2427,2,2,2,2,2,3,2,4005.0,2718.75,2183.3333333333335,1933.0,1855.0,2
True,0,0,0,0,1,0,1,0,1,0,2782,3,3,3,3,2,3,2,4423.75,3447.0,3380.0,2797.0,1438.0,3
False,1,0,1,0,1,0,0,0,0,0,2110,3,4,3,3,2,3,2,2237.5,1679.0,1318.0,1025.0,866.0,2
True,0,0,1,0,0,0,1,0,0,0,2535,3,3,3,3,3,3,2,3479.0,3065.0,2962.0,2793.0,0,4
True,0,0,0,0,0,0,1,0,0,1,2632,3,3,2,3,2,2,1,3855.0,3790.0,2702.0,1613.0,1050.0,3
True,0,0,0,0,0,1,0,0,0,0,1738,1,1,2,3,1,2,1,2842.0,2235.0,1278.0,1274.0,1148.0,2
False,0,0,1,0,0,0,0,0,1,0,3411,3,3,2,3,2,3,1,3162.5,2855.0,2151.0,2076.0,920.0,2
False,0,0,0,0,0,1,0,0,0,0,3516,2,2,2,1,2,2,2,4862.5,4680.0,2940.0,2780.0,2100.0,2
False,1,0,0,0,0,0,0,0,0,0,2101,2,2,2,3,2,2,2,4510.0,3058.0,1416.0,1398.0,822.0,2
False,0,1,0,0,0,0,1,0,0,0,2357,3,3,1,3,2,3,2,1845.0,1614.0,1484.0,1474.0,1068.75,2
False,0,0,1,0,0,1,0,0,0,0,1634,3,3,2,2,3,3,2,1560.0,1380.0,1080.0,507.0,0,3
False,0,0,0,0,0,0,0,1,0,0,2581,2,4,3,2,3,3,2,3276.0,2600.0,2462.0,2029.0,1292.0,3
True,0,0,1,1,0,0,0,0,0,0,2719,2,2,2,2,2,2,1,3583.0,3162.5,2953.0,1804.0,1190.0,3
True,1,1,0,1,1,0,0,0,0,0,1440,2,2,3,2,3,3,1,1941.6666666666667,1733.75,1706.25,1346.25,1093.0,3
True,1,1,0,0,0,0,0,0,0,0,1730,2,2,1,2,3,2,2,3072.0,2672.0,2243.75,1862.5,1468.75,2
False,0,0,0,0,0,0,0,0,0,0,2585,4,2,1,2,3,1,2,2530.0,2375.0,1957.0,1935.0,910.0,3
True,0,0,1,0,1,0,0,0,0,0,2198,2,4,3,3,3,3,2,4730.0,3003.0,2873.0,2387.0,1153.75,3
False,0,0,1,0,0,0,1,0,0,0,3684,2,2,2,2,2,2,2,3580.0,3200.0,2695.0,2670.0,0,4
True,0,0,0,0,0,0,0,0,0,0,2934,2,3,2,3,3,3,1,3240.0,3129.0,2517.0,2493.75,1982.0,2
False,0,1,0,0,0,0,0,0,0,0,1822,3,3,2,3,2,2,2,1588.75,1528.3333333333333,1073.0,763.0,668.0,2
True,0,0,0,0,1,0,0,0,0,0,2265,2,2,1,2,2,2,2,2932.0,2762.0,2556.25,2173.0,1333.0,3
False,0,1,0,0,0,0,0,0,0,0,3244,3,3,1,4,3,1,2,4425.0,3400.0,2531.25,2475.0,2315.0,2
False,0,0,0,0,0,0,0,0,0,1,2480,1,2,1,2,1,3,2,4064.0,1680.0,1237.0,1237.0,957.0,1
False,0,0,0,1,0,0,0,0,0,0,4257,2,4,2,3,2,2,2,4880.0,4285.0,2801.25,2547.0,0,2
True,0,0,0,0,0,0,0,0,0,0,2024,4,3,2,1,3,3,3,3361.6666666666665,3095.0,2895.0,2504.0,1588.0,3
True,0,0,0,0,0,0,0,1,0,0,2662,3,3,3,3,3,2,3,4023.0,3895.0,2948.0,2855.0,1385.0,2
True,0,0,0,1,0,0,0,0,0,0,4108,2,5,2,3,2,3,2,4218.0,3585.0,3519.0,3140.0,2885.0,3
True,0,0,0,0,0,0,0,0,0,0,2051,3,2,1,4,2,2,1,3570.0,2365.0,2287.5,1551.25,1416.0,3
False,1,0,0,0,0,0,0,0,0,0,3120,2,3,2,2,2,2,1,4385.0,4080.0,2889.0,1572.0,1216.25,3
False,0,0,0,0,0,0,0,1,0,0,2989,3,2,2,3,2,2,2,2910.0,2720.0,2027.5,1953.3333333333333,1952.0,2
True,0,0,0,0,1,0,0,0,1,0,2705,3,2,1,4,3,2,2,4433.333333333333,3411.0,3137.5,2193.0,2173.0,3
False,0,1,0,0,0,0,0,0,0,0,3777,2,3,2,4,2,3,1,4815.0,3647.0,3470.0,2663.0,1764.0,3
True,0,0,0,0,0,0,0,0,0,0,4076,3,4,2,2,3,2,2,5144.0,4399.0,2150.0,1853.0,200.0,2
True,1,0,0,0,0,0,0,0,0,0,2040,1,2,2,3,2,2,1,4270.0,3153.0,1829.0,1752.0,1495.0,2
True,1,0,0,0,0,0,0,0,0,0,2875,1,3,2,2,2,1,1,4579.0,3231.25,2727.0,2181.25,1617.0,2
False,1,0,0,0,1,0,0,0,0,0,2278,3,2,3,2,3,2,3,2355.0,2115.0,1556.0,1530.0,1425.0,2
False,0,1,0,0,0,0,1,0,0,0,2775,1,2,3,3,2,2,1,3140.0,3072.0,1888.0,1867.0,1557.0,2
True,0,1,0,0,0,0,1,0,0,0,2294,1,1,1,2,3,2,3,3540.0,3528.75,2172.0,2055.0,1933.0,2
False,0,1,0,0,0,0,0,0,0,0,1744,3,2,2,3,3,3,2,2048.0,1895.0,1015.0,843.0,775.0,2
False,0,0,0,0,0,0,0,0,0,0,2474,1,1,2,3,1,3,2,2915.0,1620.0,1517.0,1237.0,1066.25,1
True,0,0,0,0,1,0,0,0,0,0,1831,2,2,2,3,2,2,2,3135.0,2395.0,2260.0,2057.0,1146.0,3
False,1,0,0,0,1,0,0,0,0,0,2302,2,1,2,2,3,2,2,2325.0,2007.0,1650.0,1425.0,0,3
True,0,1,0,0,0,0,0,0,0,0,3004,3,3,2,3,3,2,1,3497.0,3155.0,2787.5,2622.0,1966.0,2
True,0,0,1,0,1,0,1,0,1,0,2371,2,3,3,2,3,2,3,3169.0,3110.0,2847.0,2511.0,2381.25,3
True,0,0,0,1,0,0,0,0,0,0,2036,2,3,2,1,3,2,1,3892.5,2785.0,2320.0,2010.0,1178.0,2
True,1,0,0,0,0,0,0,0,0,0,1748,3,2,2,3,3,3,1,2942.5,2350.0,2165.0,2053.75,1110.0,3
False,0,0,0,0,1,0,0,0,0,0,2716,2,3,2,2,3,2,1,2945.0,2406.6666666666665,1890.0,1806.25,1697.0,2
True,0,0,0,0,0,1,0,0,0,0,1943,2,2,3,3,3,2,1,2862.0,2737.5,2143.75,1528.0,1265.0,3
True,0,1,0,0,0,0,0,0,0,0,1621,3,3,2,3,2,3,3,2363.0,2327.0,2205.0,1583.3333333333333,1330.0,3
False,0,0,0,0,1,0,0,0,0,0,2852,2,2,2,4,2,2,2,2836.25,2654.0,2285.0,1945.0,1553.0,3
True,0,0,0,0,0,0,0,0,0,0,2463,2,2,2,3,2,2,2,4863.0,3618.75,2018.0,1555.0,1124.0,2
False,1,0,0,0,0,0,0,0,0,0,3428,1,3,3,3,2,2,2,4005.0,3565.0,2163.0,1925.0,1742.0,2
False,0,0,0,0,0,0,0,0,0,0,1931,3,3,2,3,3,2,2,1730.0,1377.0,1350.0,900.0,856.25,3
False,0,1,1,0,0,0,0,0,1,0,1445,3,3,2,2,3,2,3,871.0,675.0,637.5,516.6666666666666,450.0,3
True,0,0,0,0,0,0,1,0,0,0,2601,2,3,2,3,3,2,2,4770.0,3328.0,3314.0,2318.0,2272.0,3
False,0,0,0,0,0,0,0,0,0,0,2116,4,2,1,2,2,2,1,2212.5,1810.0,1642.0,1627.0,838.0,4
False,0,0,1,0,0,1,0,0,0,0,1935,2,3,3,3,3,2,1,1646.6666666666667,1436.0,1387.5,1310.0,1050.0,3
True,0,0,0,0,0,0,1,0,0,0,2866,1,4,1,2,3,2,2,4819.0,3475.0,3009.0,2128.0,1798.0,2
True,0,1,0,0,0,0,1,0,0,0,1345,2,2,3,3,3,2,2,3063.0,2125.0,1758.3333333333333,1380.0,1147.0,2
False,0,0,1,0,0,0,1,0,0,0,2180,2,2,1,3,2,3,1,2531.0,1962.5,1710.0,1275.0,886.0,3
True,0,0,0,1,0,0,1,0,0,0,2191,3,2,2,3,4,3,3,3260.0,2765.0,2680.0,2383.0,936.0,3
True,1,0,0,0,0,0,0,0,0,1,3838,3,4,2,2,3,4,2,4650.0,4158.0,3835.0,3010.0,2232.0,3
False,1,0,0,0,0,0,0,0,0,0,2235,2,3,2,3,3,3,1,2659.0,2214.0,1499.0,663.0,0,3
False,0,0,0,1,0,0,0,1,0,0,2949,3,3,3,2,1,3,1,2548.0,2230.0,2067.5,1897.5,823.0,3
False,0,0,1,0,0,0,1,0,0,0,2598,3,3,2,2,3,2,2,2915.0,2698.75,2003.0,1920.0,1617.0,2
False,0,0,0,0,1,1,0,0,0,0,2993,2,2,2,3,2,2,3,3228.0,2758.0,2057.0,1633.0,1360.0,2
False,1,0,1,0,0,0,0,0,0,0,2137,2,2,2,2,2,3,2,1295.0,1233.0,1083.75,905.0,610.0,3
False,0,1,0,0,0,0,0,0,0,0,3707,2,3,3,3,3,3,2,4493.0,3955.0,2254.0,1457.0,999.0,2
False,1,0,0,0,0,0,1,0,0,0,3495,2,2,2,2,3,2,2,4514.0,4345.0,2417.5,2385.0,2075.0,2
True,1,0,0,0,1,0,0,0,0,0,3659,2,3,3,2,2,3,2,4891.25,3805.0,3442.5,1865.0,860.0,3
False,0,0,0,0,0,0,0,0,0,0,2821,3,3,2,2,2,2,1,2465.0,2414.0,2414.0,1275.0,663.0,3
False,1,0,0,0,0,1,0,0,0,0,2469,2,2,1,3,2,3,2,2858.0,2390.0,1832.0,1643.0,1631.0,2
False,0,0,0,0,0,0,1,0,0,0,2179,2,3,3,3,2,3,1,2084.0,1823.0,1272.0,1172.0,462.0,2
False,0,0,0,0,0,1,1,0,1,0,3918,2,3,2,3,4,2,2,3987.5,3825.0,3630.0,3112.0,2424.0,3
True,0,0,0,0,0,0,0,1,1,0,1703,4,3,2,3,3,2,1,2360.0,2315.0,2290.0,2175.0,1725.0,4
True,0,0,0,1,0,0,0,0,0,0,1989,3,3,2,3,3,3,1,3390.0,2740.0,2220.0,2031.0,1043.75,2
True,0,0,1,0,1,0,0,0,0,0,1921,2,3,2,2,4,3,2,2858.0,2713.0,2253.3333333333335,2190.0,1516.0,2
True,0,0,0,0,0,0,0,0,0,0,3706,2,3,2,2,2,3,1,4359.0,4325.0,3825.0,2481.25,1362.0,3
True,0,0,0,1,0,0,0,0,0,0,3009,3,3,2,2,2,3,2,4092.5,3080.0,3040.0,2930.0,2847.5,1
False,0,0,1,1,0,0,0,0,0,0,2425,2,3,3,2,2,2,1,2540.0,2387.0,2002.0,1848.0,618.0,3
True,0,0,0,0,0,0,0,0,0,0,2253,2,3,1,2,3,2,1,3775.0,2767.0,1903.0,1758.0,1243.0,2
True,0,0,0,0,0,0,0,1,0,0,1533,2,3,3,2,2,3,2,2998.0,2170.0,2014.0,1578.75,1186.0,3
True,0,0,1,0,0,0,0,0,0,1,3565,2,3,3,1,2,2,1,5515.0,3030.0,2985.0,2894.0,653.3333333333334,2
True,0,0,0,0,0,1,0,0,0,0,2276,2,3,2,2,3,2,2,3365.0,2525.0,1808.3333333333333,1681.25,989.0,2
False,0,0,1,0,0,0,0,0,0,0,2004,2,2,2,3,2,1,1,2010.0,1560.0,1340.0,975.0,970.0,2
False,1,0,0,0,0,0,0,0,0,0,2305,2,2,1,3,3,3,3,2491.0,1983.3333333333333,1671.0,1578.0,1467.0,2
False,1,0,0,1,0,0,0,0,0,1,3323,2,3,1,3,2,2,2,4010.0,3630.0,1935.0,1225.0,0,2
True,1,0,0,0,0,0,0,0,0,0,2282,2,3,3,3,3,2,2,2940.0,2695.0,2462.5,2418.0,1700.0,3
True,0,0,0,0,0,0,0,0,0,0,2786,2,3,2,2,3,1,2,4529.0,4235.0,3302.0,2542.0,1676.0,3
False,0,0,0,0,0,0,0,0,0,0,2816,2,2,3,2,2,2,2,3192.5,2433.0,2414.0,2149.0,2014.0,1
True,0,0,0,0,1,0,0,0,0,1,2589,2,2,3,2,3,2,2,3650.0,3299.0,2360.0,1850.0,341.6666666666667,3
True,0,1,0,0,0,0,0,0,0,0,2244,3,2,2,2,2,2,2,2430.0,2095.0,1962.0,1835.0,1306.6666666666667,3
False,0,0,0,0,0,0,0,0,0,0,3703,3,4,2,3,3,3,3,3330.0,3234.0,2802.0,2167.0,1485.0,3
False,0,0,0,0,1,0,0,0,0,0,2664,2,3,4,3,3,2,1,2724.0,2069.0,1640.0,1628.0,1257.0,2
True,1,1,0,0,0,0,0,0,0,0,3205,1,2,2,3,2,2,1,3678.0,2450.0,2023.0,1976.0,1956.0,2
True,0,0,0,0,0,0,0,0,0,0,2488,3,3,3,2,3,3,3,3725.0,2955.0,2915.0,2327.0,1706.25,3
True,1,0,0,0,0,0,0,0,0,0,2185,1,2,2,2,2,1,1,3915.0,2750.0,2375.0,1825.0,1496.0,2
True,1,0,0,0,0,0,0,0,0,0,2079,1,2,3,2,2,3,2,4005.0,2168.0,1874.0,1810.0,1682.0,1
False,0,0,0,0,1,0,1,0,0,0,2620,2,2,1,3,2,2,2,1972.0,1950.0,1878.0,1713.0,1700.0,3
True,0,0,0,0,0,0,1,0,0,0,2229,2,3,3,3,2,3,3,3841.25,3359.0,2225.0,1980.0,1482.0,2
False,0,0,0,0,0,0,0,0,0,0,1385,2,2,2,4,3,3,1,2190.0,958.3333333333334,0,0,0,2
True,1,0,0,0,0,0,0,0,0,0,2783,2,3,3,2,2,2,1,3969.0,3113.0,2200.0,2100.0,1982.5,2
True,0,0,0,0,0,0,0,0,0,1,3457,3,2,3,3,2,3,2,3610.0,3562.5,3454.0,3185.0,1991.6666666666667,4
False,0,0,0,0,0,1,0,0,0,0,2386,3,3,2,3,3,3,3,2730.0,1910.0,700.0,0,0,2
True,1,1,1,0,0,0,0,1,0,0,1652,4,4,3,2,2,2,3,2468.75,2408.0,2062.5,1803.75,920.0,3
True,0,0,0,0,0,1,0,0,0,0,2077,2,3,3,2,3,2,3,3505.0,2923.0,2475.0,1958.3333333333333,1911.0,2
False,0,0,1,0,0,0,0,0,0,0,1962,2,2,2,1,3,3,1,2112.5,2027.5,1556.0,1505.0,1490.0,2
False,0,0,0,0,0,0,0,0,1,0,3765,2,3,3,2,3,1,2,3770.0,3331.25,2785.0,2566.0,2410.0,2
True,1,0,0,0,0,1,0,0,0,0,2391,2,3,2,3,2,3,2,5565.0,2600.0,2390.0,2075.0,0,2
False,0,0,0,0,0,0,0,0,0,0,2875,2,3,2,2,3,3,2,3075.0,2140.0,2125.0,2075.0,1551.0,1
False,0,1,0,0,0,0,0,0,0,0,2862,2,3,3,3,3,2,3,3778.75,2774.0,2382.0,2362.0,1581.0,2
False,0,0,0,1,0,0,0,0,1,1,2960,3,2,1,2,3,2,2,3935.0,3360.0,2000.0,1807.0,1344.0,2
True,0,0,0,0,0,0,1,0,0,0,2488,2,2,1,3,3,1,3,4250.0,3458.3333333333335,3107.0,2837.0,1862.0,3
False,0,0,1,0,0,0,0,0,0,0,1848,2,2,3,2,2,3,1,2156.0,1635.0,1262.5,489.0,453.75,3
False,0,0,0,0,0,0,0,0,1,0,2591,2,2,2,3,2,2,1,2438.0,1650.0,1327.5,1246.0,1173.0,2
True,0,0,0,0,0,0,1,0,0,0,2749,2,3,3,3,1,2,1,3895.0,3228.0,3069.0,2714.0,2621.0,2
True,0,0,0,0,0,0,0,0,0,0,2601,2,2,1,2,3,1,3,3265.0,2319.0,2232.0,1812.0,1727.0,2
True,1,1,0,0,0,0,0,0,0,0,1851,3,3,3,2,3,2,2,2703.0,2225.0,1754.0,1637.5,836.0,2
True,0,0,1,0,0,1,0,0,0,0,1893,2,2,2,2,4,2,2,3518.75,3240.0,3008.3333333333335,2603.0,2492.0,3
False,0,0,1,0,0,0,0,0,0,0,3062,3,2,2,3,2,2,2,3469.0,2980.0,2434.0,1570.0,1349.0,3
True,0,1,0,0,0,0,1,0,0,0,2052,3,2,2,2,3,2,2,3550.0,2745.0,2555.0,2350.0,972.5,3
True,0,0,0,0,0,0,0,0,0,0,2117,3,3,1,4,2,2,3,3458.3333333333335,3270.0,2975.0,2154.0,1619.0,3
True,1,1,0,0,0,0,0,0,0,0,3427,2,3,2,2,3,3,2,4300.0,3372.0,3137.5,2615.0,2431.25,2
True,0,0,0,0,0,0,1,0,0,0,2892,2,3,2,2,3,3,1,4625.0,3412.0,2765.0,2065.0,1988.3333333333333,2
False,1,0,0,0,0,0,1,0,0,0,3271,3,3,2,4,2,3,2,4174.0,2727.0,2348.0,1406.25,947.0,3
True,0,0,0,0,0,0,0,0,0,0,2817,3,3,2,2,2,3,1,3799.0,2890.0,2675.0,2075.0,1415.0,3
False,0,1,0,1,0,0,0,0,0,0,3484,4,2,2,2,2,2,3,2810.0,2343.0,2310.0,2225.0,2105.0,1
True,1,1,0,0,0,0,0,0,0,0,1843,3,3,2,1,2,2,1,2777.0,2329.0,2009.0,1947.0,500.0,4
