radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage
False,0,0,0,0,0,1,1,0,0,0,1316,3,3,3,2,3,2,1
False,1,1,0,0,0,0,0,0,0,0,4073,2,3,2,2,3,2,3
True,0,0,1,0,0,0,0,0,0,0,2207,4,4,2,2,3,2,2
False,1,0,0,0,0,0,0,0,0,0,2332,2,3,2,3,2,3,2
True,0,0,1,0,0,0,0,0,1,0,2416,2,2,3,2,2,3,2
True,0,0,0,0,0,0,0,0,0,0,2219,1,1,2,3,1,2,2
True,1,1,0,0,0,0,0,0,0,0,2780,3,4,3,4,3,3,2
True,0,0,0,0,0,0,0,0,0,0,3249,3,2,2,2,3,2,3
True,1,0,0,0,0,0,0,0,0,0,1929,2,2,1,3,2,2,1
True,0,1,0,0,1,0,0,1,0,0,2189,4,3,2,2,2,3,1
True,0,0,0,1,0,0,0,0,0,0,1950,3,2,3,2,4,2,3
True,0,1,0,0,0,0,0,0,0,0,1436,4,3,2,2,2,2,2
False,1,0,0,0,0,0,0,0,0,0,3649,2,3,2,2,3,3,3
False,0,0,0,1,1,0,0,0,0,0,3626,2,4,4,2,2,2,1
True,0,1,0,1,0,1,0,0,0,0,2669,2,1,2,3,2,2,2
True,0,1,0,0,0,0,0,0,0,0,2694,3,3,3,3,1,1,2
False,0,1,0,0,0,1,0,0,0,0,2607,2,1,1,1,2,3,2
False,0,0,0,0,0,0,1,0,0,0,1880,2,2,1,3,3,2,2
False,1,0,0,0,0,0,0,0,0,0,2188,3,2,3,3,3,3,3
False,0,0,0,0,0,0,0,0,0,0,3108,1,2,2,3,2,1,2
True,0,1,0,0,0,0,1,1,0,0,3429,3,3,1,4,3,3,1
True,0,0,0,0,0,1,0,0,0,0,1907,2,2,2,4,3,2,1
True,0,1,0,0,0,1,0,0,0,0,3153,2,3,2,3,3,3,2
False,1,1,0,1,0,0,0,0,0,0,936,3,3,2,3,2,3,1
True,0,0,0,0,1,0,0,0,0,0,3061,2,3,3,2,3,2,2
False,0,0,0,0,1,0,0,0,0,0,3076,2,3,2,3,3,2,3
True,0,0,0,0,0,0,0,0,0,0,1971,1,1,1,2,2,1,2
True,0,1,0,0,0,0,0,0,1,0,2664,2,3,2,2,4,2,2
True,0,0,0,0,0,0,0,0,0,0,2064,2,2,2,2,1,3,2
True,0,0,0,1,1,1,0,0,0,0,2607,3,3,2,3,3,2,3
False,0,0,0,0,0,0,0,0,0,0,2868,2,4,2,2,2,1,2
True,1,0,0,0,0,0,0,0,0,0,2357,3,3,3,3,3,3,1
True,0,1,0,0,0,0,0,0,0,0,2152,2,3,2,3,2,3,2
True,0,0,1,0,0,0,0,0,0,0,2662,3,2,2,2,2,3,2
True,1,1,0,0,0,0,0,0,0,0,1790,1,2,4,3,4,2,2
False,0,0,0,0,0,0,0,0,0,1,2764,3,3,3,3,3,3,2
True,0,0,1,1,0,1,0,0,1,0,2459,3,3,2,1,3,2,2
True,1,0,0,0,0,0,1,0,0,0,1620,2,3,3,1,3,3,2
False,0,0,0,0,0,1,0,0,0,1,2516,2,4,3,3,2,2,2
False,0,0,0,0,0,0,0,0,0,0,2036,3,2,2,2,1,2,2
True,0,0,0,0,0,0,0,0,0,0,1937,2,2,2,3,1,2,2
True,0,0,0,0,0,0,1,0,0,0,1686,2,2,3,3,2,4,1
False,0,0,0,0,0,1,0,1,0,0,2391,1,2,2,3,2,2,1
True,0,0,0,0,0,0,0,1,0,0,1669,2,4,3,4,3,3,2
False,0,0,0,0,0,0,0,0,0,0,1724,2,4,2,3,2,1,5
False,0,0,0,0,0,0,1,0,0,0,2910,3,3,3,2,2,2,2
True,0,1,0,1,0,0,0,1,0,0,2421,3,3,2,3,3,2,2
False,0,0,0,0,0,0,1,0,1,0,2536,2,2,3,3,2,3,2
False,0,0,0,0,0,0,0,1,0,0,1885,2,2,3,3,2,2,1
False,0,0,0,0,0,1,0,0,0,0,2053,2,3,4,2,4,2,3
False,0,1,0,0,0,0,1,0,0,1,2896,3,3,3,2,3,3,2
True,0,1,0,0,0,0,0,0,0,0,1873,2,1,3,2,3,3,2
False,0,0,0,0,0,0,0,0,0,0,3239,3,3,1,3,1,2,1
True,0,0,0,1,0,0,0,0,0,0,1448,2,2,3,3,1,2,3
False,0,0,0,0,0,0,0,1,0,0,2376,2,2,3,3,2,3,1
True,1,0,0,0,1,0,1,0,0,0,1992,3,2,2,2,3,2,1
True,0,0,0,1,0,0,0,0,0,0,3266,2,3,3,2,2,2,2
True,0,0,0,0,0,0,0,0,0,0,2606,3,3,2,3,2,3,2
False,0,0,0,0,0,0,0,0,0,0,3213,1,3,3,3,3,1,2
True,0,0,0,1,1,1,0,0,0,0,3055,2,3,2,2,2,2,2
True,0,0,0,0,0,0,0,0,0,1,3088,3,2,1,3,3,2,2
True,0,0,0,0,0,0,1,1,0,0,2579,2,2,3,3,2,2,3
True,0,0,0,0,0,0,0,1,0,0,1595,3,3,3,1,3,3,3
False,0,0,0,0,0,0,0,0,0,0,2964,2,3,2,3,2,3,1
False,0,0,0,0,0,0,0,0,0,1,2662,2,4,2,3,1,1,1
True,1,0,0,0,1,0,0,1,0,0,2993,2,3,3,3,2,2,2
False,1,0,0,0,0,0,0,0,1,0,2583,3,3,3,1,2,2,5
True,0,0,0,0,0,0,0,0,0,0,1898,2,2,2,3,3,2,2
True,0,0,0,0,0,1,0,0,0,0,2597,3,3,3,3,3,3,2
True,0,0,0,0,0,0,0,0,0,1,2211,2,2,2,3,2,2,1
False,0,0,0,0,0,0,0,0,0,0,2622,2,3,2,3,2,2,2
False,0,0,0,0,0,0,0,0,0,0,2063,1,2,2,3,2,2,2
True,0,0,0,0,0,0,0,1,0,0,3066,2,3,2,3,2,3,1
False,0,0,0,0,0,0,0,0,0,0,2773,2,2,3,3,2,2,2
False,1,0,0,0,0,0,0,1,0,0,2053,3,4,3,3,2,2,2
False,0,0,0,0,1,0,0,0,1,0,1487,2,2,3,2,2,1,5
True,1,0,0,0,0,0,0,0,0,1,1867,3,2,2,3,3,3,2
True,1,0,0,0,0,1,0,0,0,0,2808,2,3,2,2,1,1,1
False,1,0,0,0,1,0,1,0,0,0,2765,2,3,2,3,3,2,1
False,1,0,0,0,1,0,0,0,0,0,2783,2,2,2,3,3,3,1
True,0,0,0,0,0,0,1,0,0,0,2148,3,3,3,3,3,3,2
True,0,0,1,0,0,0,1,0,0,0,2401,3,4,3,3,2,3,2
True,0,0,0,0,0,1,0,0,0,0,2538,3,4,1,3,3,2,3
False,0,0,0,0,0,1,0,0,1,0,2864,3,3,2,1,3,2,3
True,1,0,0,0,1,0,0,0,0,1,2160,2,2,2,3,2,3,2
False,1,1,0,0,0,0,0,0,0,0,2040,2,2,2,1,4,3,2
True,0,1,0,0,0,0,0,0,0,0,2365,2,3,2,3,3,2,2
True,0,0,0,1,0,0,0,0,0,0,1936,2,3,3,3,3,4,2
False,0,0,0,0,0,0,0,0,0,0,2154,3,3,2,2,3,2,2
False,0,0,0,0,0,0,1,0,0,0,2207,2,2,1,2,2,2,2
False,0,0,0,0,0,0,0,1,0,0,2017,3,2,2,3,2,2,2
False,0,0,0,0,0,1,0,0,0,0,3592,2,3,3,3,2,2,2
True,1,1,1,0,0,0,0,0,0,0,2976,1,3,3,2,2,2,2
True,0,0,0,0,0,0,0,0,0,0,2038,2,2,3,3,2,2,2
True,0,0,0,0,0,0,0,0,0,0,2455,2,2,2,3,3,1,1
False,0,0,0,0,0,0,0,0,0,0,2323,2,2,2,3,2,3,2
True,1,0,0,1,0,0,0,0,0,0,2003,2,2,2,3,2,1,2
False,1,0,1,0,0,1,0,0,0,0,1955,2,1,2,3,3,2,1
True,0,0,0,0,0,0,0,0,0,0,3909,2,4,2,3,3,2,2
False,1,0,0,0,1,0,0,0,0,0,1984,2,3,4,2,3,2,2
True,1,0,0,0,0,0,0,0,0,0,1397,2,3,2,3,3,3,2
True,1,1,1,0,0,0,0,0,0,0,3190,4,2,4,2,3,2,3
False,0,1,1,0,1,0,0,0,1,0,2598,3,3,3,3,3,3,2
True,0,0,0,0,0,0,0,1,0,0,3083,2,4,3,2,2,2,2
True,1,0,1,0,0,0,0,0,0,0,1867,3,2,1,2,3,3,3
True,0,0,0,0,0,0,0,0,0,0,576,1,2,2,2,2,2,1
False,0,1,0,1,0,0,0,0,0,0,2116,3,3,2,3,2,2,1
True,0,0,0,0,0,0,0,0,0,0,2528,2,2,1,2,4,1,2
False,0,0,1,1,0,0,0,0,0,0,2778,2,3,2,2,3,3,2
False,1,0,0,0,1,0,0,0,0,0,1866,3,3,2,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,3341,3,2,2,2,3,3,1
False,0,0,0,0,0,0,1,0,0,1,2393,3,2,3,2,2,2,1
False,0,0,0,0,0,0,0,0,0,0,2265,2,3,2,4,2,2,1
True,0,0,0,0,0,0,0,0,0,1,2691,3,2,2,3,3,3,2
False,0,0,0,1,0,0,0,0,0,1,2601,3,3,2,3,2,2,2
False,1,0,0,1,1,0,0,0,0,0,3627,3,4,2,3,3,2,2
False,0,1,0,1,0,0,0,0,0,0,2981,2,2,3,3,1,3,3
True,0,0,0,0,0,0,0,0,0,0,1824,1,1,1,2,2,1,1
True,0,1,0,0,0,0,0,0,0,0,2421,2,2,3,2,2,3,1
True,0,0,0,0,0,0,0,1,0,0,1836,2,3,1,2,1,1,2
True,0,0,0,0,1,0,1,1,0,0,2699,2,3,1,2,2,3,2
True,1,0,1,0,0,0,1,0,0,0,1406,4,3,3,3,3,2,3
True,0,0,0,0,0,0,0,0,0,0,2722,2,3,2,2,3,2,3
False,0,0,0,0,0,0,1,0,0,0,2837,2,3,2,1,3,4,2
True,0,0,0,0,0,0,0,0,0,0,2806,2,2,2,3,2,2,1
True,1,0,0,0,0,0,0,0,1,0,2500,2,2,2,3,2,2,2
True,0,0,1,1,0,0,0,0,1,0,2978,3,2,1,3,3,2,2
True,0,0,0,0,0,1,0,0,0,0,2537,2,3,2,2,2,3,2
True,0,0,0,0,0,0,0,0,0,0,1532,3,3,3,2,2,3,3
True,0,1,0,0,0,0,0,0,0,0,2991,2,3,3,2,3,3,2
False,0,0,1,0,0,1,0,0,0,0,2417,3,4,2,2,3,3,3
True,1,0,0,0,0,0,1,0,0,0,2134,1,3,2,2,1,3,1
True,0,1,0,0,0,0,0,1,0,0,3079,2,3,2,1,3,2,2
False,1,0,0,0,0,0,0,0,0,0,1756,2,2,2,3,3,3,3
True,0,0,0,1,1,1,0,0,0,0,1817,3,2,3,2,2,3,1
False,1,0,1,0,0,0,0,0,0,0,3078,3,3,2,3,3,2,3
True,1,0,0,0,0,0,0,1,0,0,2484,2,2,2,3,3,2,2
True,0,0,0,0,0,0,0,0,0,1,2435,2,2,2,3,2,2,2
False,0,0,0,0,0,1,0,0,0,0,1734,3,3,2,3,2,2,1
False,1,0,0,0,1,0,0,0,0,0,1629,3,3,2,2,3,2,2
False,0,0,0,0,0,0,0,1,0,0,2846,1,1,3,3,2,2,1
True,0,0,0,0,0,0,0,0,0,0,2105,2,2,2,4,2,2,2
True,1,0,0,1,0,0,0,0,0,0,3085,2,2,2,2,2,2,3
True,0,1,0,0,0,0,0,0,0,0,3557,2,3,2,2,2,2,2
False,0,1,0,0,0,1,0,0,0,0,2630,3,3,3,3,3,3,2
True,0,0,0,0,0,0,0,0,1,0,2554,2,2,2,2,2,2,3
True,0,0,1,0,0,0,0,1,0,0,3607,3,3,3,2,2,3,2
False,0,0,0,0,0,0,1,0,0,0,1943,2,3,2,3,2,2,2
False,0,0,0,0,1,1,0,0,0,0,2224,3,2,3,3,3,2,2
True,0,0,0,0,0,0,0,0,0,0,1987,2,2,3,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,3465,2,4,2,2,2,2,2
False,0,0,0,0,0,0,1,0,0,1,1841,1,2,2,2,3,1,1
False,0,0,0,0,0,1,0,0,0,0,2112,3,2,2,3,3,1,3
False,0,0,0,0,0,0,0,0,0,0,2423,2,2,3,2,2,1,1
False,0,0,0,1,0,0,0,0,0,0,2697,2,3,2,1,2,3,2
False,0,0,0,0,0,0,1,0,0,1,2000,2,1,2,3,2,3,3
True,1,1,0,0,0,0,0,0,0,0,3207,2,4,3,3,2,4,4
False,0,0,0,0,0,0,0,0,0,0,2526,2,2,3,4,2,2,1
False,0,0,0,0,1,0,0,0,0,0,2031,2,2,2,2,2,2,2
False,0,0,0,0,0,0,1,0,0,0,4002,2,3,2,3,2,3,2
True,0,0,0,0,0,0,0,0,0,0,2698,2,2,1,2,2,1,2
False,0,0,1,1,0,0,0,0,0,1,2999,2,2,3,3,2,2,1
False,0,0,1,0,0,0,0,0,0,0,1772,2,2,3,3,4,3,2
False,0,0,0,0,0,0,0,0,0,0,2698,3,1,3,2,3,3,3
True,0,0,0,1,0,1,0,0,0,0,1742,3,2,3,2,3,2,2
True,0,1,0,0,0,0,0,0,0,0,2455,2,2,3,1,2,4,3
False,0,1,0,1,0,0,0,0,0,1,3834,1,2,2,4,3,2,2
True,0,1,0,0,0,1,0,0,0,0,2683,3,4,3,3,2,2,2
False,0,0,0,1,0,0,0,0,0,0,2199,2,1,1,3,1,2,2
True,0,0,1,1,0,0,0,0,0,0,2005,2,1,2,3,2,1,1
True,0,0,0,0,0,0,0,0,0,0,2878,2,2,3,3,2,3,2
True,0,0,0,0,0,0,1,0,0,0,2177,3,3,3,1,3,3,2
False,0,0,0,0,0,1,1,0,0,0,2687,3,3,2,4,2,3,1
True,0,0,0,0,0,0,1,0,1,0,3529,2,3,2,3,2,2,1
False,0,0,0,0,0,0,0,1,0,0,2359,3,3,1,2,2,2,2
True,0,0,0,1,0,0,0,0,0,0,3122,2,4,4,3,4,3,2
False,0,0,0,0,0,0,0,1,1,0,2476,2,2,2,3,2,2,2
False,1,1,0,0,0,0,0,0,0,0,2369,4,4,3,2,3,2,2
True,0,0,0,1,0,0,0,0,0,1,2974,2,3,2,3,2,2,1
True,0,0,0,0,0,0,0,0,0,0,2470,2,2,2,3,2,2,3
True,0,0,0,0,0,0,0,0,0,0,2618,2,2,2,2,1,1,1
False,0,0,0,0,0,0,0,0,0,0,1562,3,3,1,3,2,1,1
False,0,0,0,0,0,1,0,0,0,0,1632,3,3,3,3,2,2,1
True,1,0,0,0,0,0,1,0,0,0,1741,2,2,3,2,3,2,3
False,0,0,0,0,0,0,0,0,0,1,1799,2,2,3,2,1,3,5
True,0,0,0,1,0,0,0,0,0,0,2359,3,3,3,2,2,3,3
False,1,0,0,0,0,0,0,0,0,0,3134,2,3,2,2,2,3,1
True,0,0,0,1,0,0,0,0,0,0,2676,3,3,2,3,3,2,1
False,0,0,0,0,0,0,0,0,0,1,3716,2,3,1,3,3,3,2
False,1,0,0,0,0,0,0,0,0,0,3213,1,3,3,3,1,2,2
True,0,0,0,1,0,0,0,0,1,0,2757,3,3,2,3,2,3,2
True,0,0,1,0,0,0,0,0,1,0,3261,1,3,3,3,1,2,2
True,1,0,0,0,0,0,0,0,0,0,2125,3,2,3,3,3,2,1
False,0,0,1,0,0,0,0,0,0,0,2088,2,3,2,3,2,3,2
True,0,0,1,0,0,0,0,0,0,0,2002,2,2,2,3,2,1,2
True,1,1,0,0,0,0,0,0,0,0,2257,3,3,2,3,3,2,2
True,0,0,0,0,1,0,0,0,0,1,1973,1,2,3,2,1,2,2
False,0,0,0,0,0,0,0,0,0,0,1784,2,3,2,3,1,2,1
True,0,0,0,0,0,0,0,0,0,1,2152,2,3,2,2,2,3,2
False,0,0,0,0,1,0,0,1,0,1,3745,2,4,1,3,2,1,2
True,0,0,0,0,0,0,0,0,0,0,3176,2,2,2,3,2,2,2
True,0,0,0,0,0,0,0,0,1,0,3252,2,3,2,3,2,2,2
True,0,0,0,0,1,0,0,0,0,0,2190,2,2,2,3,2,2,3
False,0,0,0,0,0,0,1,0,0,0,2237,2,3,3,3,2,3,2
False,0,1,0,0,0,0,0,1,0,0,3150,1,2,1,3,2,2,1
False,0,0,1,0,0,0,1,0,0,0,2653,2,2,1,3,3,3,2
False,0,0,0,0,1,0,0,0,0,0,2232,2,3,2,2,2,2,2
False,0,1,1,0,0,0,0,0,0,0,3225,1,2,4,3,2,2,2
False,0,0,1,0,0,0,0,0,1,0,3451,1,2,3,3,3,2,2
False,0,0,0,0,0,0,0,0,0,0,2364,3,3,3,2,4,3,3
True,0,1,0,0,0,0,1,0,1,0,3652,3,3,1,3,1,2,2
True,0,0,0,0,0,1,0,0,1,0,2629,2,3,3,3,3,3,1
False,0,0,0,0,0,0,0,0,0,1,4702,3,3,2,2,2,2,2
True,0,0,0,0,0,0,1,0,0,1,2809,3,3,3,2,2,3,2
False,0,1,0,0,0,1,0,0,0,1,2468,2,2,3,2,2,3,2
True,0,0,0,0,0,0,0,0,0,0,1319,4,2,2,1,2,1,2
True,1,1,0,0,0,0,0,0,1,0,3105,3,2,3,2,2,2,2
True,0,0,0,0,0,0,1,0,0,0,2549,3,2,3,3,3,2,2
False,0,1,0,0,0,0,0,0,0,0,1874,3,3,4,2,3,2,2
False,1,0,1,0,0,0,0,0,0,0,1970,2,3,1,2,2,2,2
True,0,1,0,0,0,0,0,0,0,0,3497,3,3,2,2,4,2,2
False,1,0,0,0,0,0,0,0,0,0,3502,2,4,2,3,2,2,2
False,0,0,1,0,0,1,0,0,0,1,2355,3,2,3,3,3,2,2
True,0,0,0,0,0,0,0,0,1,0,2626,2,3,2,3,2,3,2
True,0,1,0,0,0,0,0,0,0,0,2959,2,3,2,4,1,1,3
True,0,1,1,0,0,0,0,0,0,0,2873,2,1,1,4,3,2,2
False,0,0,1,0,0,1,0,0,0,0,1978,3,2,3,3,2,2,2
True,0,0,0,1,1,0,0,0,0,0,3270,2,3,2,3,2,1,1
False,0,0,1,0,0,0,0,0,0,0,2536,3,3,3,3,2,3,2
False,0,0,0,0,0,0,0,0,0,0,2363,2,4,1,3,3,3,2
True,1,1,0,0,0,0,0,0,0,0,2040,3,2,3,2,2,3,2
True,0,0,0,0,0,0,0,0,0,0,1731,1,3,2,1,3,2,2
True,0,0,0,0,0,0,0,0,0,0,2860,2,3,3,2,3,3,2
False,0,0,0,0,0,0,0,0,0,0,2333,3,3,2,2,2,3,3
True,0,1,0,0,0,0,0,1,0,0,2100,3,3,3,2,3,3,3
False,0,0,0,0,0,0,0,0,0,0,2517,3,2,2,4,3,2,3
True,0,0,1,0,1,0,0,0,0,0,1427,2,1,2,3,3,1,1
True,1,0,0,0,0,0,1,0,0,0,3866,2,4,2,2,2,4,2
False,1,0,0,0,0,0,0,0,1,0,2191,3,3,1,2,2,1,2
False,0,0,0,0,0,0,0,0,0,0,2830,2,3,1,3,2,2,2
True,1,0,0,0,0,0,0,0,0,0,3359,3,3,3,1,3,3,2
False,0,0,0,0,0,0,0,0,0,0,1768,2,3,1,3,3,2,1
True,1,0,0,1,0,0,0,0,0,0,2737,1,2,1,2,3,1,3
True,0,0,0,0,0,0,0,0,0,1,2067,3,3,2,3,3,2,2
False,0,0,0,0,0,0,0,0,0,0,2864,3,1,2,3,3,2,3
True,0,0,0,0,1,0,0,0,0,0,2460,2,3,1,2,3,2,2
False,0,0,1,0,1,0,1,0,0,0,4160,3,4,2,3,3,2,2
True,1,1,0,0,0,1,0,0,0,0,2767,1,2,3,2,2,3,2
False,0,0,0,0,1,0,0,0,1,0,2835,2,3,2,2,2,1,1
True,1,0,0,0,0,0,0,0,0,0,1717,3,3,2,2,2,2,2
False,1,0,0,0,0,1,0,0,0,0,1670,2,2,3,2,2,2,1
True,0,0,0,1,0,0,0,0,0,0,2394,3,3,3,2,3,2,2
True,0,1,0,0,0,0,0,1,0,0,2290,2,2,2,2,3,1,1
True,1,0,0,0,1,0,0,0,0,0,2063,3,2,2,3,2,2,1
True,0,1,0,0,0,1,0,0,0,0,1698,2,4,2,3,3,2,2
False,0,0,1,1,0,0,0,0,0,0,1958,2,1,2,2,3,3,1
True,1,0,0,1,0,0,0,0,0,0,3491,2,3,1,3,2,1,2
True,1,0,0,0,0,0,1,0,0,1,2126,3,3,2,2,2,3,2
True,0,0,0,0,0,0,0,1,0,0,2175,2,2,1,3,3,1,1
False,1,0,0,0,0,0,0,0,0,1,1929,3,3,2,3,3,2,2
True,0,0,1,0,0,0,0,0,0,0,2794,1,2,2,3,2,2,3
False,0,0,0,1,0,0,0,0,0,0,3580,3,3,1,3,2,1,3
False,0,0,0,0,1,1,0,0,0,0,1797,3,3,2,3,2,1,2
True,0,0,0,1,0,0,0,1,0,0,2649,1,2,2,1,3,2,1
False,1,0,0,0,0,0,0,0,0,0,1308,2,3,3,3,3,2,1
False,0,1,0,0,1,0,0,0,0,0,2539,2,3,2,3,2,2,2
True,0,0,0,0,0,0,0,0,0,0,2934,3,3,2,3,3,3,2
True,0,0,1,0,0,1,0,0,0,1,1985,3,4,2,3,3,3,2
False,0,0,0,0,0,0,1,0,0,0,1938,1,2,2,2,3,3,1
True,0,0,0,0,1,1,0,0,0,0,1863,2,2,3,4,2,2,2
True,1,0,0,1,0,0,0,0,0,0,2035,1,1,2,4,3,2,2
False,0,0,1,0,0,0,1,0,0,0,2839,3,2,2,2,2,3,2
False,0,0,0,1,0,0,0,0,0,0,2387,2,3,2,2,3,2,2
False,0,0,0,0,0,0,0,0,0,0,3082,2,2,2,3,1,3,1
True,0,0,0,0,0,0,0,0,0,0,2064,2,3,2,1,2,3,2
True,1,0,0,0,1,0,0,0,0,0,2097,2,3,2,3,2,3,1
False,1,0,0,0,1,0,0,0,0,0,2203,3,3,2,2,3,2,2
True,1,0,0,0,0,0,0,0,0,0,2064,3,3,1,3,3,2,3
True,0,0,1,1,0,0,0,0,0,0,3138,3,3,4,2,2,4,2
False,1,0,0,0,0,0,0,1,0,0,2342,2,2,2,2,2,2,1
False,0,1,0,0,0,0,0,0,0,0,2542,2,3,2,3,3,2,1
False,0,0,0,0,1,0,0,0,0,0,2550,3,3,2,2,2,3,2
True,0,0,0,0,0,0,0,0,1,0,2323,1,2,2,3,2,2,1
True,0,0,0,0,0,0,1,0,0,0,1364,3,3,2,2,3,2,1
False,1,1,0,0,0,0,0,0,0,0,3248,2,3,3,2,2,2,2
True,0,1,0,0,0,0,0,0,0,0,2556,2,2,2,4,2,2,2
True,1,0,0,0,0,1,0,0,0,1,2132,1,3,2,4,1,3,1
True,0,0,0,0,0,0,0,0,0,0,1232,2,3,3,3,3,3,3
True,0,1,0,0,0,1,0,0,0,0,1505,2,1,2,4,2,4,2
True,0,1,0,1,0,0,0,0,0,0,2735,2,2,3,2,3,3,3
True,1,0,0,0,0,0,0,0,0,0,3386,2,3,3,3,3,3,1
True,0,0,0,1,0,0,0,0,0,0,3081,2,2,2,3,2,2,3
False,0,0,0,0,1,0,1,0,0,0,2781,3,2,2,3,3,2,2
True,0,0,0,0,0,0,0,1,0,0,2314,3,3,3,2,2,2,2
True,0,1,0,0,0,0,0,0,0,0,1994,2,1,1,2,2,1,2
True,0,0,0,0,0,0,0,0,0,0,1970,3,2,1,3,2,1,1
False,0,0,0,1,1,0,0,0,1,0,2513,2,2,3,2,4,2,2
False,0,1,0,1,1,0,0,0,0,0,2782,3,3,2,2,3,2,2
True,1,0,0,0,1,1,0,0,0,0,2543,3,2,2,2,4,2,2
False,0,0,0,0,0,0,0,0,0,0,2341,2,1,3,3,1,2,2
True,0,0,1,0,0,1,0,0,0,0,2029,1,2,3,2,2,3,1
True,1,0,0,0,1,0,0,0,0,0,2450,2,2,3,2,3,2,2
False,1,0,0,0,0,0,0,0,0,0,3092,2,3,3,3,3,2,1
True,1,0,0,0,0,0,0,0,0,1,1793,2,1,1,2,2,1,3
True,0,0,0,0,0,0,0,0,1,0,2785,3,3,2,3,3,2,3
False,0,0,0,0,0,0,0,0,0,0,2174,2,1,3,4,2,1,1
False,1,0,0,0,0,0,1,0,0,0,1950,2,2,1,2,2,3,2
True,1,0,1,0,0,0,0,0,0,0,1992,3,3,3,1,2,2,2
False,0,0,1,0,0,0,0,0,0,0,2662,2,3,2,1,3,4,2
True,0,0,1,1,0,1,0,0,0,0,2325,3,3,3,3,3,2,3
True,1,0,0,0,1,0,0,1,0,0,2063,3,2,2,2,3,3,2
True,0,0,0,0,0,0,0,0,0,0,3404,2,4,1,3,2,2,2
True,0,0,0,0,0,0,0,1,0,1,2285,3,2,3,3,3,3,1
False,0,1,0,0,0,0,0,0,0,1,2667,3,3,2,3,3,4,2
True,0,0,0,0,0,0,0,0,0,0,3277,3,4,1,3,2,2,3
False,1,0,0,0,0,0,0,0,0,0,2968,3,3,4,3,2,3,1
True,0,0,0,1,0,0,0,0,0,1,3255,2,2,2,3,3,1,2
False,0,0,0,1,0,1,0,0,0,0,1713,2,2,1,3,2,1,1
False,1,0,0,1,0,1,0,1,0,0,2633,3,3,2,3,3,2,2
False,0,0,0,0,0,0,0,0,0,1,1932,1,2,4,2,3,3,2
True,0,0,0,0,0,0,0,1,0,1,2254,2,3,3,3,2,2,2
False,0,0,0,0,0,0,0,0,0,0,3056,3,3,3,4,2,2,2
False,1,0,0,0,0,0,1,0,0,0,5476,1,5,2,3,2,3,2
False,0,1,0,0,0,0,0,0,1,0,3029,2,4,1,2,1,1,1
True,0,0,0,0,0,0,0,0,1,0,1571,2,4,3,2,3,1,2
False,0,0,0,0,0,1,0,0,0,0,2225,3,3,3,2,3,3,2
True,1,0,1,0,0,0,0,0,0,0,2299,2,3,3,4,2,2,2
False,0,0,0,1,0,0,0,0,1,0,2487,2,2,3,3,2,2,3
True,0,1,0,0,1,0,0,0,0,0,2790,2,2,2,2,2,2,2
False,0,0,0,0,0,0,1,1,0,0,2482,3,3,3,3,2,3,2
True,0,0,0,0,0,0,0,0,0,0,1928,3,3,3,3,2,3,3
True,0,0,0,0,0,0,0,0,0,0,3098,3,4,2,3,2,3,2
True,0,0,0,0,0,0,0,0,1,1,2067,1,2,1,2,2,2,1
False,0,0,1,0,0,0,0,0,0,0,2060,3,3,3,2,3,2,1
False,1,0,0,0,0,0,0,0,0,0,1973,2,2,2,2,4,2,2
True,1,0,0,0,0,0,0,0,0,0,807,3,2,2,3,3,2,2
True,1,0,0,0,0,0,0,0,0,1,2273,3,2,2,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,2645,2,3,1,3,3,2,1
False,1,1,0,0,0,0,0,0,0,0,2630,2,2,1,2,3,2,3
False,1,0,0,0,0,0,0,0,0,0,3084,2,1,2,2,1,3,2
True,1,1,0,0,0,1,0,0,1,0,3862,2,3,2,3,2,2,1
False,0,0,0,0,0,0,0,0,0,0,3325,2,3,2,2,2,2,2
True,0,0,0,0,1,0,0,0,0,0,2015,3,2,2,3,3,2,1
False,1,0,0,0,1,0,0,0,0,0,2701,3,1,3,2,1,2,1
False,1,0,1,1,0,0,0,0,0,0,2201,3,3,3,2,2,2,1
True,0,1,0,0,1,0,0,0,0,0,1755,3,2,2,2,2,2,2
True,0,1,0,0,0,0,0,1,0,0,3386,3,4,3,3,3,3,2
False,0,0,0,0,0,1,1,0,0,1,1978,3,3,3,2,3,2,1
True,0,0,0,0,0,0,0,0,0,1,3447,2,3,3,3,4,3,2
False,0,0,0,1,0,0,0,0,1,0,2877,3,3,2,2,2,2,2
True,1,0,0,0,0,0,0,0,0,0,2127,2,3,4,3,2,2,2
True,0,0,0,0,0,1,0,0,0,0,1906,3,3,2,4,3,2,2
False,0,0,1,0,1,0,0,0,0,0,1966,3,2,2,3,2,2,5
